UniqueCount	AmbigCount
52	0
3	28
443	0
0	1044
7	155
3072	41
1827	1925
1711	729
17322	0
5	2434
2530	0
13	43
193	0
446	0
0	694
289	0
233	264
4	499
300	0
21	0
414	0
433	254
97	670
60	0
327	10
62	0
2734	0
13	169
61	539
0	210
2791	1
0	1539
5319	1298
1957	11985
5	6233
217	50
330	1043
363	2
0	61
241	0
0	2
1265	230
681	0
812	629
27	350
242	224
1059	0
510	336
0	38
1169	0
64	206
130	1164
32	0
190	3401
933	0
462	0
220	556
763	0
821	1908
2	0
1242	0
800	0
731	0
30	2
285	4380
2016	0
120	0
754	0
7	18
1114	2272
374	0
638	152
560	0
1700	0
1052	0
31	0
2324	0
7492	0
0	46
1395	1210
1695	3
3592	0
87	181
281	7
832	0
241	0
23	0
537	0
494	0
276	0
343	68
0	0
202	139
4	39
5	0
0	0
1	0
3	7
18	0
42	0
25	0
272	0
184	0
217	205
0	1
845	0
8	0
0	10
163	0
203	0
28	128
134	35
21	7
1099	0
13	0
9	0
257	284
6650	0
376	662
21	41
2	0
1772	0
116	11
5	1045
1265	0
759	0
359	0
16	0
5	0
61	271
0	0
557	0
143	248
36	0
1501	3
1	2422
1177	0
807	0
32	0
64	0
5	0
72	36
320	0
1973	0
30	403
3017	0
328	0
92	1008
971	43
519	0
148	264
56	0
1623	26
623	0
773	0
399	0
105	0
822	0
11	55
159	1
3	5
67	1352
420	0
67	70
5	0
4	0
47	0
2	45
739	5
3	16875
1361	1756
1308	0
227	0
2868	4041
12	773
86	0
0	2002
326	446
266	1
2694	10
11	30
969	0
1893	0
270	2000
0	0
1	0
0	0
226	671
4511	0
246	464
1473	0
2454	32029
1351	0
120	2152
9325	0
11488	0
1156	1073
7138	0
2382	0
2026	0
23	212
0	3478
146	55
0	1
24	0
223	0
507	0
0	1738
0	2
400	1576
579	0
0	138
29	0
4341	0
719	932
672	0
143	408
293	103
1743	4
2041	0
34	0
1394	2617
420	0
28494	352
0	290
361	0
1	0
919	25
38	753
14	79
397	0
68	428
302	1122
893	0
570	609
8	38
212	0
2465	10
642	0
36	145
371	3
528	709
777	0
0	4
1168	0
463	0
204	0
2303	0
53	157
99	56
748	0
1072	736
510	531
7	0
427	291
189	0
725	0
9881	1
5	1
5	544
8	0
1148	73
95	219
11759	2692
6999	0
2409	5
16	29
1412	0
717	0
0	1
8	0
35	0
1837	0
1	116
152	10
5	4
318	346
12	0
425	0
7	516
1	224
6	96
47	11
7	465
3	798
0	27
0	687
68	39
131	0
101	315
1002	0
1	65
0	15
4524	757
185	0
0	5
1266	0
69	149
335	1
66	0
11	62
325	468
1080	0
432	0
1	309
300	0
35	0
253	2
74	113
11	2
199	0
507	0
40	10
99	0
20	9
2	0
1178	0
1	20
0	59
13	50
995	0
530	0
541	0
276	0
15	92
139	260
132	2074
141	11
1695	0
228	5
9	4
70	0
34	33
3	295
390	0
260	0
1582	0
350	0
2507	240
61	105
59	0
10	0
315	0
816	0
37	34
37	0
136	69
23	113
364	0
29	32
641	4907
654	0
42	0
169	0
265	391
130	0
1431	1332
653	0
38	113
415	0
720	0
255	0
93	0
97	100
772	0
926	0
381	0
60	268
122	0
0	2
42	0
363	0
0	2
395	6
0	201
309	0
237	0
231	107
423	71
7	9
120	0
3934	1
2	106
166	0
95	0
425	0
1243	0
98	47
0	65
111	0
160	0
46	43
16	982
206	0
0	111
110	257
6930	0
85	0
43	10357
18	0
0	11531
3	0
820	382
6	0
31001	0
7	162
201	148
9	0
1784	0
50	0
1204	0
0	0
1	36
439	582
428	0
0	9692
992	6642
233	0
195	492
2	20
0	4
36	0
6338	0
161	7
256	0
88	82
85	0
6	13
56	0
16	2464
14	2861
4	0
70	182
86	79
62	36
17647	95
30	0
2734	0
0	631
710	0
4	6
0	226
289	0
16	4124
78	167
11	0
12	0
1	0
1202	0
969	0
23	12
223	955
29	153
1317	0
220	0
489	0
1449	0
227	0
376	0
1382	0
0	93
0	98
0	0
6	0
2	1
58	0
3	0
0	40
0	0
105	111
1610	0
7	2646
36	139
0	329
0	284
12	70
0	11
552	0
2846	64
5567	0
220	230
34	0
1029	1582
154	808
0	1
188	4599
2502	12
349	0
1192	0
2900	1
10	9
4218	13
495	0
5522	0
71	388
236	0
278	3695
2807	871
75	0
566	1
257	0
32	115
2603	0
180	8
5	0
1524	0
0	57
151	1952
212	120
1028	0
3959	732
120	401
4831	0
274	1765
33	35
266	0
10	0
249	98
11	78
105	58
2253	0
183	0
880	0
662	0
1	16
49	995
1938	0
3137	0
3242	0
55	0
14	0
0	93
232	0
222	0
0	636
135	427
7	82
57	0
61	0
80	115
154	0
7071	0
3	21
294	1052
27348	0
852	0
2347	0
77	0
33505	423
0	1831
8	0
1718	0
324	0
146	0
336	10
572	0
330	0
1637	0
9	114
869	0
1583	0
150	144
341	92
710	0
187	779
393	0
15	0
342	0
20	39
2	0
7	64
6	13
0	245
1351	0
351	379
110	725
14	23
46	0
28	938
2	29
241	128
979	0
0	114
334	0
854	1605
495	0
0	5
149	0
2	1
1170	2166
66	157
385	0
370	0
186	0
290	124
43	0
792	545
0	1
11	6
47	0
1	1
423	0
533	0
475	0
2296	1
86	2234
52	77
0	0
1049	0
415	134
196	92
199	617
315	0
477	0
10	20
39	0
38	137
394	35
627	0
1204	0
898	2
11	60
0	199
1404	631
1006	0
2	372
1	26
0	86
85	161
201	605
686	618
0	3
98	49
20	5
785	0
22	2522
737	532
0	3
5747	6203
25	0
159	328
9230	0
4102	0
69	55
1995	0
886	0
293	0
928	1001
29	0
2103	0
1206	0
1689	6019
2266	0
160	0
1386	0
7	5
1525	436
1764	0
54	0
0	0
12	0
0	0
2	0
207	0
0	545
1	349
2	0
2664	0
80	1621
0	0
202	7346
68	7273
76	0
1102	0
2	2186
44	2438
1124	246
691	5
192	0
308	55
10	2270
0	109
13	0
0	637
480	0
33	134
987	0
259	0
338	0
3	372
30	138
3008	0
7	17
1118	772
2	9
9	5
12	92
738	0
15	7
9	166
0	9
343	0
0	0
387	0
170	451
324	0
28	224
735	0
1850	0
2151	0
44	0
256	0
213	0
9	266
0	0
1385	0
791	2
4	123
0	157
260	0
843	696
527	295
104	62
1757	0
1707	0
1	3
9	26
177	754
471	4123
1	1
527	0
2	288
23	24
1112	0
100	0
2	0
48	274
321	83
754	1171
576	0
317	922
15	100
118	110
66	12
936	0
364	0
30	0
674	1121
0	310
4	498
8	0
788	393
649	279
693	0
46	312
1706	0
107	1297
6	115
9	0
72	1865
15	0
89	0
3	0
202	6955
338	7063
62	7340
232	6671
182	6848
319	6974
117	7372
101	7359
28	6839
204	7001
161	7061
14	0
2	0
0	25
659	0
792	0
34	148
4874	3
297	190
317	822
134	133
0	1
214	189
0	8
7	5
83	108
18	1196
87	0
0	253
3076	0
9796	0
1332	3
303	211
15	7
40	349
8518	1096
385	7108
935	0
7	0
3	0
213	449
1790	0
0	72
158	0
6	868
0	0
13	21333
0	1796
10	117
7	0
135	0
623	0
1211	4
279	837
768	0
1682	379
2	0
339	3
22	50
28	0
0	952
1623	3430
63	860
0	436
111	269
20	2212
3745	0
23	25
1	521
820	0
798	1
0	255
4533	154
1740	0
0	41
45	892
481	0
0	7
0	1607
13	8
0	28
295	488
1	0
952	0
0	100
195	0
1403	0
2	1546
157	0
4	0
530	0
11	0
213	956
235	67
0	231
66	613
38	1013
10	0
261	3
1607	0
0	59
95	70
32	0
376	2
0	750
921	0
89	0
1895	0
19	39
44	112
93	0
493	0
37	0
258	0
2165	19546
411	19366
114	18251
5779	4612
0	0
4680	0
169	353
5	0
498	0
14	9
30	194
141	3002
1119	46
57	0
2701	0
0	1
16580	3
154	17
0	24
1	0
0	2
786	0
20	1244
6	0
57	400
578	0
5	8
0	1
148	1
279	1
775	0
1	0
50	355
43	128
262	0
171	0
285	0
87	581
353	49
90	0
72	0
12681	47
18	213
1	431
0	359
334	2
0	0
4	713
0	1030
17	320
5	11
35	0
0	794
605	24
835	0
1299	0
69	19
1	7
841	123
181	0
0	0
1	3
270	0
18	7
486	0
30	8
64	0
19	595
168	195
5414	26
88	0
259	0
694	0
1	17
66	7
212	2078
2	68
720	5
2925	0
12	177
311	78
1058	467
152	0
0	674
967	0
31	74
8276	1
126	3173
590	0
436	1
981	0
235	329
8	77
0	3
0	664
76	0
103	211
236	0
6812	0
2416	0
392	0
384	0
3588	0
2036	0
3739	0
67	0
18	0
5205	0
8	2
1916	0
23	31
586	0
1708	0
58	166
49	841
2103	0
467	0
0	0
4	3
22	97
56	419
2208	0
89	0
512	0
21	0
281	0
1	3
67	508
292	134
95	226
2	12
192	248
4	3763
7	0
26	15
357	1096
63	281
162	161
3	13118
176	0
98	1098
217	543
2798	0
616	0
1103	0
116	0
1469	0
0	23
21	64
418	0
315	54
1027	0
1661	0
2091	0
589	615
263	0
394	1272
0	3897
0	3
18488	0
329	595
2	0
11	4
1500	206
792	0
815	0
282	66
21	17
300	0
1086	1880
101	0
347	0
2217	0
7	843
8	0
1181	0
211	0
362	885
515	30
0	168
284	430
0	0
117	82
197	0
127	30
3261	0
0	0
0	5
8	0
30	11
2709	0
91	72
561	0
0	14
206	4
2983	23
558	0
0	0
7	74
193	0
386	0
830	0
41	0
2297	0
22	5
1	20
868	0
4476	1
0	177
1494	0
110	0
1092	172
26	636
0	45
5529	0
4935	0
852	1281
116	506
18	883
479	160
248	169
1613	18
67	609
149	100
62	76
2	0
3358	0
2088	13
1244	0
0	94
173	0
0	170
10	42
741	0
0	414
404	0
48	0
4	47
0	17
1354	0
92	769
747	0
19	977
33	0
733	0
2	4726
2617	936
45	11
0	814
0	0
269	0
1640	130
1873	795
3642	0
2144	0
1267	0
1071	79
8	141
1207	139
980	0
84	0
8	7
150	236
162	1217
70	128
1	3
0	3
2	5
4	2172
29	319
9	532
3	118
197	0
47	1219
570	1842
497	393
59	178
9656	37
475	247
0	220
10	0
714	0
496	0
55	21
0	0
124	459
0	198
1	441
268	293
784	0
75	0
320	521
376	0
1362	0
571	0
0	0
1030	0
15272	0
1795	0
13	0
57	0
392	516
455	1278
0	1838
2071	0
247	34
67	20
0	15555
366	10
2426	3
897	0
485	62
0	10
369	229
30	283
249	1
2	0
0	1264
122	61
794	0
1757	0
239	19
129	55
0	43
260	5524
551	0
0	728
2151	966
32	924
39	347
734	264
287	0
427	148
14	108
201	59
7	17
183	0
195	0
68	1490
38	731
2854	0
152	1638
10148	0
2991	0
2277	0
169	0
670	0
17	20
1101	0
0	334
660	0
538	0
451	0
214	0
902	0
827	206
438	157
361	0
218	133
2	8
0	0
272	0
655	0
304	0
0	67
41	0
418	0
0	61
0	3
25	0
3325	198
172	0
639	0
0	0
3759	2899
2	0
61	0
7285	0
63	55
358	0
88	0
232	0
7	40
687	157
18	6
38	86
305	0
120	75
343	0
0	10
632	0
383	9
1	307
1231	0
1975	0
183	0
379	0
1422	0
6	24
3	39
434	0
44	53
511	973
1135	1
20	213
205	0
1745	1
364	417
51	27
48	0
59	155
601	0
57	0
22	36
0	0
286	0
136	64
158	0
253	0
74	247
767	0
72	223
805	1373
22	0
707	0
120	52
0	316
299	0
2	5
4061	0
14	95
1298	0
17	29
582	6
110	0
123	0
134	1301
215	1
209	0
877	429
165	117
209	0
81	97
6	15
131	370
24	185
13	1217
0	0
47	122
41	2451
24	0
73	0
64	0
0	0
406	2
2183	0
1920	7
400	0
42	0
1	3
8	12
119	0
420	409
41	0
997	0
414	0
1129	0
111	241
12899	0
15	0
8	5
0	0
22	0
29957	11287
36	0
893	2124
1	1
777	0
1058	549
299	0
125	81
4	1196
661	6
16	2
112	0
1	14
20	20
4	333
15	93
15	0
43	0
0	0
1758	6
1307	0
117	2243
912	0
83	0
40	0
32	0
10130	0
118	2
36	0
1559	0
0	1
315	0
36	0
516	0
8	0
24	433
151	1170
326	182
222	0
2857	0
260	0
734	621
44	147
668	0
6	16
4253	0
4	28
95	266
40	255
1790	0
603	0
331	0
1641	1
1635	0
530	372
140	0
0	0
61	0
60	1
3379	0
29	0
301	400
209	0
60	259
58	37
4240	0
3015	66
0	1
478	1
0	0
0	4
273	9
0	0
383	0
303	353
11	416
13987	0
978	0
4669	9433
852	0
14	0
2007	388
532	793
417	0
41	0
1787	0
0	15
449	0
0	40
12	0
54	3
26	27
1536	0
14	15
695	0
55	75
1035	1
176	12
136	219
3	21
286	1
995	0
2472	0
0	0
23	0
28	49
740	0
235	0
97	76
0	685
1	0
1467	0
255	159
289	0
59	0
173	0
1693	0
65	0
3	15
5	36
251	83
0	0
2539	0
305	732
395	1038
4338	0
46609	0
58	1095
194	82
1273	1467
1463	0
348	0
2334	2864
233	205
1440	0
248	662
32	0
92	60
168	222
1952	0
19	48
1	0
621	0
52	0
417	0
1638	0
214	0
43	0
182	0
337	0
913	0
782	570
118	0
682	0
0	724
1837	0
3383	0
164	186
139	102
435	54
282	0
105	494
4657	0
233	0
535	38
71	0
372	0
75	320
1345	0
712	23
20	0
683	0
448	0
0	0
793	0
1679	120
6	1
300	7
224	0
0	59
221	56
3431	0
223	825
436	0
0	0
1	8
30	13
1	121
1	0
52	412
1969	2561
330	200
840	0
1471	1
0	16433
0	16709
0	17587
7	94
3141	4204
0	0
36	120
8403	2992
2	44
39	697
2	0
27	0
82	0
1876	0
1545	30
713	2746
4007	0
3	2061
177	1001
0	2657
205	0
232	0
0	20
283	247
1	0
12961	0
13178	363
1905	9
1727	0
1160	0
138	0
195	0
62	0
1931	0
1724	0
74	0
206	0
4	0
1092	1204
874	0
1820	0
6	68
549	0
139	67
0	97
0	578
168	358
195	0
32	150
1693	0
0	210
13	0
2	0
3	437
441	0
132	0
411	0
96	60
53	0
27	0
226	228
234	29
201	304
153	28
382	0
1081	0
171	0
15	0
178	0
190	0
0	0
0	0
2	3
885	0
35	0
70	306
21601	77
3	0
837	184
9719	7
659	556
1826	4637
2439	0
1	22
0	19
284	621
29	23
14	23
921	12
1009	0
149	0
32	0
14	7
24	140
185	0
92	47
298	0
271	243
398	0
116	0
0	0
1	1161
55	2206
1056	0
6	7
7634	0
68	391
2245	0
242	0
9	0
206	0
527	255
335	732
218	0
531	0
5	327
98	0
13	0
14	0
7	0
341	0
1947	504
426	0
10	10
4	80
1	1
6	0
235	1081
1332	458
3686	0
49	40
112	0
147	0
82	965
120	0
2	25
0	52
140	87
6	64
2	22
205	84
2916	0
819	1155
110	0
2	1
7	0
126	0
248	0
7208	0
0	6
406	20
2195	0
173	0
51	0
1143	0
241	2
11	189
840	0
431	2
3	4470
2	55
442	0
53	15
23860	3
43	0
24	189
1497	219
202	192
35	273
102	0
20	0
724	0
88	270
19	553
31	102
1278	0
12	5
107	0
628	0
28	0
2471	0
98	34
23	69
153	121
2262	0
691	2
517	0
54	0
3314	0
0	57
107	0
95	0
313	1189
37	0
1284	0
164	0
4293	0
6	0
10	1455
2	0
3	0
0	18
1634	4
7016	7292
0	91
13756	584
5	26
144	19
0	304
0	132
4942	0
246	4
393	0
281	0
890	14394
0	18
16	11
315	0
29	48
321	11
37	6
13	0
743	12
1148	405
1512	0
0	0
45	14
259	222
433	0
0	0
408	1
532	38
697	0
702	0
711	2
347	8
2428	605
28	20
118	289
5	0
121	163
125	31
3	0
487	0
49	89
9	4865
0	11
3	0
258	0
13	9381
0	9
0	23
116	0
3975	0
211	0
56	212
230	525
0	2
144	5
88	1959
9	0
166	468
0	369
3	227
185	0
44	78
812	431
5	1380
213	0
3064	0
0	233
1348	0
14	340
517	46
0	33292
158	3279
27	138
45	0
18	13
908	0
321	99
0	77
94	0
402	943
3	35
415	828
104	865
783	7
698	0
178	0
176	43
351	550
290	316
603	0
136	0
413	651
760	0
7	38
73	1333
293	9
849	0
483	0
544	0
442	0
91	0
77	0
163	0
96	194
0	6
729	0
781	127
8	0
31	41
364	2109
518	0
635	0
57	445
4	0
0	0
2	0
2	0
1	0
18	0
31	0
4	0
0	0
1	0
2	0
0	150
0	1
0	0
42	845
41	0
71	3
44	0
151	18145
176	547
786	948
589	112
868	0
4	4
2123	28
327	35
4225	0
47	113
2	111
150	18167
432	18164
1457	0
807	2
231	1
584	0
289	13946
298	3840
299	13947
438	13898
771	17407
781	17168
81	19053
779	19133
1299	19815
2296	19428
1814	19351
245	18919
13	423
102	7928
156	8887
118	9448
27	8482
190	8948
133	8835
116	8293
121	8160
106	8861
81	9244
63	7423
434	8061
374	8614
607	9386
359	9182
1189	0
350	0
412	165
96	624
28	10547
0	134
96	1088
392	0
18	135
5	0
1959	21
230	802
101	272
5753	4055
4	101
64	1055
453	0
146	60
131	0
116	0
91	285
276	0
295	0
3	9
962	0
452	0
10	0
5211	0
137	46
478	469
4095	0
651	0
4	1
71	0
0	0
138	0
68	21
400	622
914	0
30	0
519	3568
1737	0
1403	0
1298	0
12507	7
0	0
14	520
240	0
3	0
715	0
43481	0
551	27
867	0
0	157
101	356
221	0
87	0
3	29
27	0
72	0
1184	0
5	2311
226	0
382	552
15	0
638	943
5	15
1399	1
5	263
3	2562
9	162
2	273
6	15
0	0
598	0
126	905
2495	0
337	0
21	174
1327	10
24	0
111	2896
214	48
75	2420
123	1
0	1
2839	0
8	0
158	2285
0	2
103	1828
355	88
371	0
44	70
408	0
890	0
6	0
732	0
445	1937
224	0
2	0
36	35
1546	0
20	0
6	2
154	0
732	19447
1	0
0	440
224	72
0	0
668	70
372	3
0	26
34	2
164	126
100	51
5152	0
33	57
103	66
1134	0
4597	0
1568	0
534	981
49	18
434	256
600	0
65	974
136	64
89	56
102	0
512	0
2050	0
5	0
0	0
1008	437
67	246
0	46
0	0
0	2
0	2
144	25
29	0
1245	0
12	0
7	10
1	0
118	0
3	0
79	0
79	2
0	11
51	305
0	0
1935	3081
198	893
256	190
0	0
306	635
1	0
58	0
118	1137
58	0
0	0
145	0
659	0
6	0
3712	0
5229	0
7445	0
1001	0
169	0
449	0
26	0
1	972
2	370
877	0
347	0
26	755
16	31
317	0
1944	0
272	0
138	0
5	0
4	691
515	425
1207	0
514	482
5711	1
118	19
846	0
266	0
0	25
0	0
1468	0
158	347
13	0
0	1
198	394
285	119
0	421
321	0
15	75
626	0
191	205
282	0
13	2
1	162
0	0
3745	20372
567	0
149	90
1191	1275
64	0
253	368
336	0
