UniqueCount	AmbigCount
1770	73
2313	0
90	624
116	756
104	4429
7	255
54	0
169	91
684	0
2414	1077
1866	2295
588	481
166	0
143	160
22	0
0	345
4741	0
28	0
282	1197
63	4073
948	0
768	0
43	32
349	0
1040	0
735	7
1490	0
41	0
35	157
619	0
63	9
1121	0
1	0
2428	0
41	54
1224	0
536	0
566	345
2553	0
366	1546
1108	3
2181	0
901	75
874	0
5	0
18	568
1277	0
855	0
794	0
91	20
2078	0
494	0
192	0
0	794
3977	0
304	0
146	603
706	0
276	24
25	0
1	633
1015	0
22	139
228	169
181	354
922	0
260	1
0	0
1557	83
3	62
123	1032
1560	8
1071	0
1	101
2499	0
497	936
0	15
31	0
496	0
3	0
262	554
34	191
96	293
0	507
330	0
83	672
1106	0
1587	522
284	0
24	0
877	0
56	34
516	0
5	63
3551	0
642	0
2212	0
238	0
7584	0
2229	0
411	0
798	0
541	342
109	1908
215	0
470	0
31	0
657	0
1126	0
534	0
1176	0
1883	0
301	0
709	0
98	156
1502	0
575	815
181	0
947	0
1925	0
98	0
1089	0
2017	0
0	2
2036	0
37	0
372	0
8	0
6393	0
1126	245
142	1673
677	0
893	0
1406	0
61	0
2545	0
365	0
2320	0
568	0
5937	0
325	0
2	0
1170	5868
3	0
2132	0
0	0
221	0
21	137
451	0
515	432
1537	0
756	0
5	68
2	161
2045	0
7	222
94	0
217	141
833	1035
22	284
478	317
30	0
77	0
233	0
2937	0
115	0
17	701
0	291
420	0
1226	0
162	0
47	17
373	0
15	13
392	0
48	0
556	0
711	613
84	0
1863	2261
5	0
10	25
0	0
153	0
676	0
392	0
105	766
1755	7
190	3
0	3
622	10
14	0
0	14
149	935
24	0
3	0
100	68
1184	0
1	0
468	0
2110	0
1199	147
538	0
68	0
0	242
0	2
19	155
1074	0
625	0
2819	2
1462	0
45	771
967	676
116	0
587	19
109	2186
3009	0
161	59
267	0
11	74
366	0
1348	14
62	146
187	0
16	14
354	0
753	0
0	0
111	1076
14	14
106	184
419	59
470	0
39	435
47	18
124	0
767	0
168	105
20	24
36	2513
332	0
608	0
122	134
177	0
916	0
230	0
68	0
330	0
273	0
1929	222
29	71
182	0
162	333
11	11
57	40
605	0
858	0
307	0
0	277
33	122
1576	0
344	0
333	0
1	3
352	117
25	19
583	0
448	0
7	22
12	2
2	216
4	0
0	26
71	167
67	134
7	0
0	4179
499	0
190	0
397	3
597	271
3	0
117	0
143	0
516	92
711	0
206	22
60	0
373	266
43	45
1190	0
0	2147
442	258
219	78
0	3
355	10715
2203	0
174	0
4	104
286	213
261	8
20	415
132	1128
1093	0
7	80
794	229
534	0
571	0
450	132
11	0
1	260
1305	919
11	0
433	0
24	189
1085	0
2139	0
3164	2902
65	703
1	0
1523	0
579	0
503	818
210	0
149	0
320	0
64	0
3	0
483	0
771	156
105	0
106	815
84	13
3648	0
84	307
37	480
840	0
115	3
1	5
9000	0
3	0
952	0
99	865
0	48
1	0
289	0
2318	0
6	2
9	0
0	1015
1252	0
2660	0
0	3569
50	0
726	0
6776	263
3110	0
7140	30
52	186
0	1
3	685
9	0
91	0
140	857
59	0
601	0
2	0
924	9
1403	0
1012	0
436	0
24	0
749	0
1866	0
56	561
8	76
372	0
110	0
0	26
59	0
272	61
20	23
741	9
248	429
359	117
29	108
363	330
47	0
80	103
23	46
871	0
0	37
33	452
1785	0
2196	0
2090	2958
53	1229
1288	0
35	202
149	0
418	0
1163	806
7203	0
23	12289
433	0
1443	10241
685	0
443	3427
0	711
32	1271
1	18
1071	0
21	0
0	7
863	0
1706	714
552	10
134	0
385	0
108	94
321	0
133	0
72	145
41	0
0	2470
143	1
4	131
206	488
3038	80
6411	911
422	0
182	0
31	0
559	0
621	2854
603	0
3810	0
0	115
84	66
1	557
1	0
132	0
121	43
1940	0
135	0
4175	0
17	28
6872	283
2	0
511	1
367	0
1753	0
177	243
0	4783
705	0
276	64
0	1036
287	0
1510	0
971	963
3	1661
640	0
438	405
54	338
332	0
282	0
1675	0
302	0
427	0
1802	0
2007	0
288	0
370	0
0	131
0	1
0	0
383	0
162	0
0	675
43	0
126	77
0	143
11	5
164	268
3178	0
379	0
1	119
0	3860
6	0
221	231
147	2966
784	0
6	901
955	83
0	2573
148	177
494	0
420	0
1940	1717
79	150
202	0
1598	0
186	765
723	0
2641	0
417	2845
581	523
790	2323
0	366
353	0
80	1734
390	0
0	8
100	0
6	25
413	0
1	875
0	117
2312	58
1430	1527
1568	664
15340	0
2	1832
2296	0
18	65
163	0
481	0
0	823
284	0
168	178
0	421
605	0
35	0
379	0
356	221
88	623
45	0
336	8
42	0
1731	0
12	170
121	1085
0	211
2540	3
0	1280
4334	1040
1449	9699
18	5754
200	58
305	850
379	8
0	67
238	0
0	7
1226	219
564	0
667	528
29	316
307	182
911	0
536	394
0	41
929	0
45	170
104	1091
71	0
120	2654
818	0
620	0
231	541
645	0
692	1623
0	0
1061	0
794	0
663	0
24	3
174	3373
1778	0
141	0
670	0
9	16
881	1921
373	0
524	116
449	0
1436	0
814	0
17	0
2121	0
6189	0
0	42
1272	1003
1340	10
2931	0
83	167
282	0
732	0
126	0
26	0
503	0
477	0
249	0
281	55
0	0
222	139
2	45
7	0
0	1
1	0
3	4
21	0
36	0
12	0
249	0
170	0
165	192
0	1
700	0
10	0
0	10
109	0
158	0
16	94
100	23
14	4
846	0
20	0
24	0
297	258
4874	0
311	582
19	65
0	0
1590	0
56	10
1	808
1195	0
695	0
307	0
15	0
9	0
64	250
0	0
480	0
122	229
28	0
1166	0
0	2003
1010	0
761	0
51	0
45	0
5	0
58	45
283	0
2041	0
39	300
2567	0
297	0
66	840
904	37
527	0
128	202
75	0
1381	21
725	0
669	0
356	0
96	0
616	0
7	40
116	2
4	8
49	1033
382	0
58	41
8	0
1	0
52	0
1	34
735	5
1	14644
1438	1736
1245	0
255	0
2681	3430
11	624
101	0
1	1550
258	377
168	0
2121	6
12	39
803	0
1826	0
206	1635
0	0
0	0
0	0
170	515
3691	0
189	435
1359	0
1657	22114
1296	0
106	2129
8897	0
9408	0
738	785
6455	0
2022	0
1245	0
11	142
0	2838
113	67
0	0
39	0
126	0
464	0
0	1807
0	19
263	1181
469	0
0	150
71	0
3547	0
555	736
620	0
189	369
205	86
1491	7
1662	0
8	0
1107	1998
307	1
24904	337
1	227
334	0
2	0
868	11
24	632
27	55
460	0
52	358
276	1054
685	0
465	529
8	29
152	0
91	8
555	0
33	134
391	5
594	928
730	0
0	3
1023	0
390	0
155	0
2160	0
40	146
105	41
697	0
948	595
468	499
11	0
408	308
185	1
572	0
8645	0
12	0
4	404
7	0
864	46
98	199
8026	2513
5547	0
1831	4
7	27
1044	0
521	0
0	2
12	0
41	0
1421	0
5	166
152	2
3	2
293	317
8	0
375	0
9	470
0	218
0	87
45	11
5	289
0	658
0	19
0	527
73	55
93	0
91	273
878	0
1	59
0	6
4172	716
174	0
0	5
1130	0
54	161
249	1
94	0
10	47
295	412
868	0
264	0
0	275
256	0
41	0
220	6
55	116
8	1
153	0
486	0
58	16
110	0
10	5
2	0
943	0
0	9
0	77
5	39
834	0
367	0
558	0
253	0
8	44
82	193
127	1880
178	28
1288	0
199	3
4	8
79	0
48	24
1	274
443	0
255	0
1428	0
143	0
2148	150
51	97
86	0
0	0
239	0
753	0
42	32
36	0
137	61
17	102
364	0
29	33
551	4306
467	0
41	0
145	0
210	317
85	0
1142	901
539	0
40	106
381	0
668	0
191	0
78	0
105	86
622	1
813	0
310	0
37	226
185	0
0	7
34	0
358	0
0	2
342	6
0	185
260	0
210	0
187	99
391	74
4	5
126	0
3711	0
8	127
150	0
70	0
401	0
1233	0
2	43
0	51
107	0
97	0
42	38
13	771
119	0
1	94
123	252
6118	0
166	0
22	7657
12	0
0	8503
5	0
798	326
6	0
20659	0
7	95
220	126
12	0
1566	0
40	0
962	0
0	0
2	37
434	448
376	0
0	7937
865	4669
76	0
187	468
7	47
0	3
55	0
3709	0
177	9
250	0
85	64
88	0
1	6
47	0
15	2148
15	2536
1	0
62	178
55	82
46	38
15465	132
46	0
2494	0
0	481
607	0
0	7
0	175
193	0
18	3559
68	172
0	0
10	0
1	0
1260	0
729	0
14	17
191	727
19	154
1240	0
127	0
158	0
1298	0
223	0
434	0
1098	0
0	138
0	149
0	0
2	1
0	3
47	0
2	0
0	28
3	0
99	99
1193	0
5	2010
39	206
0	286
0	269
14	76
0	14
494	0
2423	49
5001	0
169	191
34	0
1463	2270
106	718
0	2
158	3571
2064	6
384	0
1142	0
4085	1
5	13
3656	13
479	0
4844	0
48	345
317	0
230	3477
2391	730
93	0
520	1
404	0
33	102
2278	0
165	5
4	0
1301	0
0	150
93	1449
198	133
876	0
3573	659
87	341
4487	0
252	1450
24	59
205	0
12	0
201	86
5	61
67	41
1927	0
112	0
696	0
534	0
1	14
62	829
1662	0
2382	0
2757	0
37	0
11	0
0	131
207	0
123	0
0	531
102	374
20	82
97	0
171	0
90	103
99	0
5835	0
1	27
246	921
21175	0
739	0
2243	0
6	0
38050	337
0	1484
6	0
1379	0
327	0
218	0
324	18
432	0
294	0
1487	0
7	122
791	0
1001	0
169	116
268	81
593	0
150	632
344	0
11	0
306	0
22	26
1	0
6	88
2	14
2	195
1274	0
368	378
92	669
6	19
27	0
28	766
0	21
59	138
864	0
32	83
300	0
665	1529
395	0
0	2
60	0
0	2
677	1643
58	153
268	0
361	0
155	0
232	136
26	0
723	474
0	2
11	11
42	0
1	3
392	0
594	1
313	0
1806	0
101	1816
38	59
2	4
817	0
302	107
168	103
167	688
323	0
366	0
10	28
29	0
37	99
336	33
500	0
963	0
835	2
9	56
0	134
1084	559
823	0
5	362
1	24
4	49
232	235
6	475
581	498
0	0
91	52
22	7
421	0
13	1862
679	534
0	2
3555	4428
13	0
149	313
7838	0
3620	0
116	109
1803	0
754	0
256	0
787	850
33	0
1537	0
974	0
1409	4869
1832	0
203	0
1013	0
4	3
1267	432
1411	0
19	0
0	0
4	0
0	0
1	0
182	0
0	383
5	285
6	0
2355	0
73	1479
0	0
153	5302
46	5216
123	0
964	0
1	2168
23	2112
1045	230
614	6
201	0
79	26
15	2091
7	90
15	0
0	508
556	0
25	100
796	0
238	0
246	0
1	308
69	127
2134	0
6	15
877	594
3	38
6	3
8	121
625	0
19	9
6	156
0	9
274	0
0	0
337	0
169	384
258	0
20	213
612	0
1537	0
1829	0
18	0
336	0
181	0
11	190
0	10
1094	0
670	1
38	110
0	125
184	0
878	769
434	264
59	53
1550	1
1645	0
2	13
12	2
160	557
394	3652
0	1
427	0
0	200
23	16
1014	0
67	0
5	0
58	231
267	87
776	968
602	0
251	808
22	103
84	76
51	21
782	0
301	0
45	0
663	1165
0	302
0	416
8	0
836	384
498	219
615	0
36	225
1322	0
75	1157
3	99
11	0
55	1461
8	0
77	0
2	0
122	4962
222	5059
62	5221
232	4761
128	4933
208	4993
79	5343
94	5339
17	4940
151	5035
107	5070
17	0
7	0
2	34
689	0
699	0
25	104
3469	3
277	189
270	738
101	105
1	0
235	145
0	0
0	19
89	102
12	1004
101	0
0	293
3239	0
5589	0
1082	5
180	160
15	14
33	335
7265	1041
326	7149
781	0
13	0
5	0
164	309
1470	0
0	64
108	0
7	704
0	1
3	16361
0	1164
14	86
7	0
65	0
434	0
1007	5
234	716
540	0
1265	247
1	0
254	1
12	43
32	0
0	813
1469	3133
72	916
1	410
115	241
17	2135
2301	0
19	31
5	534
717	0
425	0
0	442
3450	102
1266	0
0	48
43	588
329	0
0	15
0	1312
8	6
0	18
169	351
0	0
644	0
0	39
188	0
1148	0
4	1266
101	0
0	0
827	0
5	0
185	721
206	60
0	168
51	518
26	917
7	0
195	2
1400	0
0	56
60	53
22	0
271	2
0	686
875	0
79	0
1548	0
26	50
39	96
99	0
533	0
27	0
148	0
1843	16121
291	15991
85	15063
5999	5389
4	0
4117	0
123	328
1	0
322	0
9	2
33	149
135	2565
1126	25
58	0
2606	2
0	0
14538	5
169	8
0	25
3	0
0	0
816	0
12	987
7	0
58	361
513	0
2	8
1	5
94	0
230	0
643	0
1	0
40	248
38	102
139	0
138	0
252	0
92	491
289	57
71	0
177	2
11820	67
21	247
1	346
0	340
333	6
0	1
0	550
0	895
10	314
9	17
47	0
2	836
506	18
655	0
964	0
83	16
1	19
635	160
181	0
0	0
5	5
265	2
18	8
356	0
24	9
68	0
6	421
160	125
5202	15
66	0
236	0
532	0
2	22
72	12
107	1622
1	84
567	1
2465	0
19	148
267	77
855	527
147	0
0	640
999	0
35	76
7344	0
58	1492
590	0
417	0
889	0
241	336
2	44
0	3
0	600
59	0
96	213
185	0
5685	0
2148	0
375	0
385	0
3206	0
1959	0
3049	1
37	0
10	0
3749	0
7	4
1948	0
22	15
578	0
1986	0
84	179
51	710
1796	1
462	0
0	0
1	5
17	66
46	300
1981	0
65	0
430	0
30	0
256	0
7	5
62	505
245	284
89	257
8	31
134	237
5	3669
10	0
8	12
242	843
189	818
159	143
0	10234
209	0
87	870
159	394
2401	0
516	0
973	0
69	0
1500	0
0	24
9	41
553	0
193	42
783	0
1620	0
1903	0
430	471
237	0
313	1062
0	3545
0	1
11059	0
132	311
7	0
9	5
1158	184
714	0
691	0
247	56
16	17
253	0
1140	1692
104	0
345	0
1993	0
3	722
5	0
934	0
202	0
625	770
427	24
12	95
211	389
0	1
44	41
170	0
141	21
3946	0
5	0
0	4
14	1
30	15
2022	0
63	79
351	0
0	17
157	2
2556	25
400	0
0	0
7	66
178	0
287	0
684	0
45	0
3629	0
26	12
1	20
737	0
3521	0
0	141
1156	0
89	0
962	164
26	826
0	45
5372	0
3116	0
825	929
118	487
88	790
327	159
190	144
841	15
61	633
110	82
68	91
3	0
3046	0
1289	11
985	0
0	77
136	0
0	173
6	36
575	0
0	362
311	0
46	0
7	83
2	31
1028	0
102	711
575	0
23	908
25	0
586	0
2	4019
2075	863
29	21
2	765
6	0
225	0
787	156
1593	683
3558	0
1853	0
1225	0
971	96
8	112
1021	129
736	0
88	0
19	20
74	169
135	1042
45	96
10	15
2	2
2	1
2	1788
31	217
2	324
5	111
214	0
18	963
458	1662
414	320
55	158
9430	51
378	282
0	179
6	0
577	0
358	0
75	40
0	0
105	302
0	177
0	437
243	259
638	0
91	0
202	459
223	0
1208	0
477	0
0	0
745	0
10780	0
1554	1
26	0
30	0
399	364
328	883
0	1342
1700	0
229	31
62	29
0	12353
353	10
2234	5
731	0
425	53
1	8
350	165
29	323
158	0
5	1
0	943
122	51
581	0
1640	0
253	17
88	62
0	18
200	3984
468	0
0	676
2093	1078
31	905
28	226
633	209
168	0
295	111
20	101
187	63
2	24
135	0
166	0
61	1248
22	697
3061	0
129	1603
7885	0
2938	0
2973	0
113	0
498	0
15	12
950	0
0	272
549	0
392	0
367	0
219	0
780	0
469	217
422	134
270	0
337	125
0	13
3	0
225	0
584	0
243	0
0	66
70	0
345	0
0	69
0	2
21	0
2230	358
167	0
518	0
0	1
2878	2245
6	2
44	0
7287	0
61	56
359	0
61	0
201	0
0	50
653	150
13	4
32	104
263	0
44	89
310	0
0	6
523	0
238	6
0	373
819	0
1884	0
135	0
298	0
1236	0
3	11
6	52
368	0
41	36
483	857
1142	1
26	164
179	0
1555	1
342	449
47	26
56	0
54	127
567	0
70	0
35	45
0	2
293	0
164	41
156	0
224	0
113	188
668	0
76	264
716	1312
19	0
543	0
106	46
0	258
241	0
10	4
2578	0
24	99
1145	0
17	24
548	1
76	0
85	0
89	1025
155	2
157	0
1044	285
129	106
228	0
72	79
7	9
131	337
24	132
4	886
0	0
61	87
35	1769
28	0
49	0
88	0
1	0
375	3
1851	0
1440	4
329	0
44	0
2	10
11	14
122	0
307	315
42	0
875	0
357	0
966	0
83	192
12874	0
17	0
6	4
0	0
10	0
27930	9277
36	0
780	1764
0	1
930	0
817	394
247	0
117	77
8	1139
622	3
6	1
95	0
2	13
23	23
0	252
12	87
36	0
30	0
0	0
1241	8
1062	0
228	1456
686	0
119	0
57	0
57	0
5236	0
97	2
47	0
1223	0
0	0
287	0
28	0
436	0
22	0
21	336
106	994
370	202
187	0
2696	0
178	0
646	545
42	134
664	0
5	16
3105	0
3	25
88	165
35	214
1675	0
497	2
321	0
1362	4
1166	0
497	327
99	0
0	0
58	0
42	2
2669	0
29	0
193	337
303	0
55	314
57	28
3319	0
2233	55
0	0
444	0
2	0
1	2
328	9
0	0
362	0
268	353
8	329
13085	0
966	0
4247	7384
719	0
27	1
1754	372
414	718
426	0
135	2
1532	0
0	4
418	0
0	37
36	0
43	2
8	12
1088	0
12	18
530	0
41	62
1151	0
138	17
107	202
5	20
176	0
1023	0
2337	2
6	0
39	1
26	43
626	0
260	0
101	80
0	667
0	0
1213	0
198	150
207	0
35	0
179	0
1431	0
43	0
1	17
4	25
98	66
1	0
2118	0
329	746
303	762
3377	0
41700	0
71	995
128	73
1223	1428
1297	0
215	0
1652	2327
200	166
1164	0
199	409
48	0
63	63
92	217
1894	0
29	24
7	0
523	0
74	0
323	0
1313	0
223	0
203	0
155	0
254	0
838	0
679	575
68	0
536	0
0	538
1741	0
3171	0
187	180
93	87
430	46
284	0
69	429
3404	0
177	0
539	38
70	0
339	0
96	324
1611	0
694	19
29	0
576	0
479	0
0	0
622	0
1715	111
3	2
252	11
193	0
0	49
170	40
2669	0
218	765
309	0
0	2
0	20
27	10
6	98
5	0
30	348
789	2229
243	196
655	0
1433	2
0	12888
0	13459
0	13994
1	87
2399	3033
0	0
39	88
7270	2284
1	17
38	594
0	0
22	0
77	0
2293	0
1148	25
483	1839
3027	0
2	1779
124	796
0	2134
195	0
185	0
0	19
228	244
0	0
8889	0
9887	281
1695	13
1427	0
815	0
83	0
178	0
69	0
1732	0
1567	0
47	0
122	0
3	0
949	914
827	0
1466	0
5	95
506	0
32	71
0	92
0	474
146	403
212	0
20	123
1463	0
0	220
4	0
0	0
0	69
363	0
117	0
421	0
79	39
107	0
34	0
176	207
183	10
134	262
108	15
380	0
865	0
155	0
13	0
164	0
152	0
0	0
0	0
23	50
729	0
36	0
85	255
15571	69
2	4
680	162
7374	8
440	402
1166	3098
1813	0
3	32
2	7
225	450
33	27
22	24
781	3
790	0
160	0
20	0
9	5
19	154
146	0
215	73
312	0
352	259
347	0
113	0
0	0
0	965
54	1945
904	0
9	2
6862	0
69	385
947	0
229	0
12	0
169	0
432	118
268	588
179	0
434	0
3	249
85	0
5	0
14	0
28	0
308	0
1701	514
365	0
9	13
4	74
3	2
5	0
190	909
1153	391
3164	3
24	24
119	0
122	0
70	676
136	0
1	16
2	35
89	69
2	50
4	33
163	75
2325	0
609	807
49	0
12	3
3	0
45	0
178	0
5240	1
0	7
181	21
1467	0
104	0
25	0
1065	0
211	0
8	172
676	0
390	4
0	3370
3	63
351	0
52	22
18548	0
52	0
55	185
1551	136
164	184
30	220
92	0
27	0
595	0
86	253
11	455
25	95
1049	0
7	10
81	0
491	0
21	0
1970	0
77	22
33	74
126	98
1969	0
451	1
482	0
66	0
2812	0
0	71
75	0
77	0
243	961
37	0
969	0
140	0
3866	0
10	0
8	1303
11	0
4	0
0	13
1410	3
5427	6823
2	72
11688	598
2	40
147	41
0	295
0	95
4787	0
284	2
296	0
269	0
636	11634
0	13
35	16
276	0
26	53
280	11
27	11
11	0
705	15
995	346
1492	0
0	5
2	10
169	165
424	0
0	1
380	0
546	37
621	0
518	0
575	1
289	4
2165	501
37	20
99	271
9	0
108	144
106	37
4	0
379	0
47	91
13	4319
0	11
0	0
246	0
6	8142
1	8
0	28
115	0
3528	0
177	0
44	182
203	381
0	1
154	6
91	1653
7	0
152	384
0	335
0	265
151	0
38	84
574	272
1	1628
148	0
2750	0
0	176
1178	0
22	325
478	42
0	28411
136	2757
26	113
65	0
5	8
681	0
252	113
0	57
52	0
305	810
4	17
349	627
86	651
670	7
568	0
181	0
177	45
370	455
198	259
571	0
82	0
361	633
629	0
3	16
52	1070
288	5
671	0
381	0
523	0
386	0
58	0
70	0
119	0
32	157
0	13
608	0
732	68
1	0
28	50
252	1672
508	0
624	0
7	330
3	0
0	0
3	0
1	0
3	0
6	0
29	0
10	0
1	0
0	0
0	0
0	117
0	2
0	0
29	867
25	0
82	10
19	0
140	14971
94	479
799	793
449	179
787	0
4	2
1885	27
266	49
3628	1
60	129
2	115
125	14992
300	14992
582	0
652	0
292	0
504	0
241	10519
273	2959
239	10543
329	10465
529	14358
525	14200
35	15645
627	15782
1008	16344
1630	15999
1205	15947
176	15573
15	457
82	6580
144	7388
85	7785
25	7059
157	7346
108	7327
110	6872
80	6800
70	7304
66	7671
59	6283
421	6746
321	7080
437	7762
270	7557
989	0
151	0
354	56
79	483
24	7350
2	172
58	706
352	0
18	135
4	0
1664	15
213	667
106	299
6076	3760
8	69
72	878
366	0
99	65
114	0
98	0
90	230
258	0
288	0
8	14
839	0
425	0
2	0
4662	0
79	26
428	403
3973	0
556	0
0	0
86	0
0	0
79	0
62	13
348	653
759	0
37	2
400	2695
1712	0
1351	0
1274	0
10317	2
0	0
27	424
160	0
1	0
728	0
37636	0
452	34
777	0
0	121
117	379
213	0
107	0
2	33
32	0
52	0
1034	0
1	2443
196	0
262	377
18	0
495	811
4	17
1084	2
1	243
1	2112
8	133
12	274
8	7
0	0
496	0
105	834
2221	0
346	0
1	159
1035	8
17	0
115	2714
151	25
75	2024
108	0
0	1
2292	0
5	0
121	1900
1	0
72	1231
227	93
232	0
28	15
346	0
885	0
5	0
627	0
339	1765
214	0
2	0
25	32
1239	0
48	0
8	1
121	2
611	16713
0	0
0	390
191	67
2	1
667	56
494	11
0	28
31	1
131	125
61	42
3965	0
46	60
83	48
987	0
4263	0
1336	0
256	976
106	24
350	261
568	0
43	877
117	65
134	38
81	0
428	0
2136	0
5	0
0	0
1044	485
64	271
0	54
0	1
0	2
0	1
105	14
18	0
904	0
8	0
11	8
0	0
90	0
2	0
87	0
58	2
0	9
89	244
0	0
1523	2466
138	740
148	128
1	0
255	589
4	0
102	0
93	937
67	0
0	0
77	0
656	0
2	0
3283	0
3943	0
6365	0
491	0
135	0
363	0
32	0
0	844
0	311
764	0
285	0
27	639
15	41
231	0
1690	0
290	0
107	0
5	0
3	516
460	344
1080	0
609	561
4928	0
133	26
742	0
223	0
0	8
2	2
1204	0
146	311
5	0
0	1
153	315
234	87
0	353
302	0
14	73
630	0
223	145
220	0
21	2
1	80
2	0
2719	16895
481	0
120	64
3064	3334
102	0
224	279
248	0
31	1397
0	432
0	526
17	177
65	168
1102	0
2	159
1465	700
17689	26790
437	0
87	533
882	0
1045	98
98	0
510	16
1938	6
3163	0
0	6
775	0
5	233
1	2128
457	0
1845	14
140	169
