UniqueCount	AmbigCount
8884	0
10	2
6	565
26	0
954	75
114	192
9247	3390
8229	0
2471	2
17	18
1322	0
724	0
0	2
16	0
55	0
1094	0
4	149
189	10
4	4
232	410
9	0
596	0
12	553
0	207
2	116
17	18
5	337
1	696
0	34
0	671
89	65
137	0
109	304
1301	0
0	52
0	14
4866	855
195	0
1	18
1340	0
68	147
355	0
101	2
8	80
382	402
928	0
450	0
1	384
348	0
52	0
266	6
45	109
8	0
291	0
560	0
118	19
115	0
16	4
2	0
909	0
0	17
0	66
10	75
1112	0
553	0
734	0
380	0
5	63
149	273
133	2277
174	22
1640	0
178	10
3	15
318	0
47	21
3	356
690	0
327	0
1845	0
445	0
2560	299
96	87
103	0
29	0
318	0
734	0
53	38
53	0
163	77
21	149
300	0
34	41
818	6363
710	0
42	0
152	0
258	324
105	0
1570	1354
600	0
42	135
420	0
499	0
228	0
86	0
41	86
646	1
934	0
445	0
43	255
276	0
0	1
38	0
434	0
0	3
417	12
4	215
337	0
260	0
266	98
428	80
0	2
142	0
4006	0
5	144
159	0
88	0
489	0
1494	0
126	54
0	59
88	0
248	0
44	39
14	985
120	0
45	115
143	346
6588	0
13	0
19	10499
20	0
2	11125
1	0
935	516
0	0
30033	0
56	119
131	199
14	0
1867	0
50	0
1306	0
0	0
0	50
487	513
484	0
0	9565
1119	5875
455	0
192	610
7	44
0	5
43	0
7401	0
165	7
245	0
96	92
125	0
4	11
55	0
99	2517
19	3531
3	0
82	227
53	80
50	47
19378	65
16	0
2815	0
0	640
820	0
4	4
0	362
278	0
17	3980
73	194
1	0
13	0
3	0
1204	0
845	0
11	20
229	960
14	152
1562	0
309	0
766	0
1726	0
98	0
219	2
1240	0
0	69
0	76
2	0
0	1
3	2
41	0
4	0
0	24
0	0
81	93
965	0
0	1383
27	255
0	219
0	312
6	36
0	7
622	0
3231	41
5819	0
236	273
57	0
4652	2369
389	821
0	1
166	4756
2860	7
176	2
1362	0
2779	1
5	1
4664	15
594	0
6344	0
77	416
340	0
282	4439
4288	948
73	0
556	1
259	0
18	114
2561	0
215	1
2	0
1653	0
0	71
125	2289
180	150
1220	0
4396	730
174	460
6621	0
248	1743
34	43
298	0
6	0
274	143
4	49
111	56
2170	0
223	0
879	0
691	0
3	41
43	828
1793	0
2846	0
3655	0
49	0
21	0
0	72
248	0
156	0
1	664
145	499
42	66
158	0
139	0
69	129
147	0
6767	0
3	36
284	1159
26814	0
849	0
2622	0
6	0
45977	394
0	1992
35	0
1949	0
529	0
245	0
376	11
647	0
333	0
1299	0
4	84
977	0
1403	0
213	185
285	106
777	0
175	674
492	0
8	0
374	0
45	27
0	0
6	104
12	27
0	173
1424	0
291	439
145	920
13	9
54	0
29	1095
4	36
101	119
998	0
44	88
420	0
967	1958
550	0
1	3
116	0
3	5
1621	2203
44	187
476	0
398	0
250	0
267	142
54	0
909	492
1	1
11	8
33	0
2	3
391	0
737	0
270	0
2593	0
2055	2196
127	75
0	4
1055	0
391	184
108	101
171	712
180	0
479	0
7	27
57	0
76	99
445	45
633	0
1339	0
841	3
15	82
1	212
1356	654
1030	0
3	462
0	46
3	14
80	225
480	667
745	643
0	0
127	48
21	7
592	0
44	2377
824	805
0	0
5359	5766
29	0
120	362
8853	0
3986	0
91	116
2082	0
863	0
262	0
1124	1211
19	0
2225	0
1073	0
2084	7319
2162	0
205	0
1489	0
2	4
1912	395
1570	0
45	0
0	0
16	0
0	0
1	0
224	0
0	584
0	404
6	0
2975	0
60	1298
0	0
181	6786
68	6684
179	0
1128	0
2	2030
50	2683
1317	315
747	13
194	0
324	48
68	2766
13	80
19	0
0	693
626	0
43	170
1006	0
126	0
246	0
12	441
21	162
3057	0
5	15
1577	748
3	40
7	11
27	61
764	0
5	9
6	201
0	7
349	0
0	0
510	0
191	528
283	0
19	274
998	0
1837	0
2675	0
49	0
259	0
147	0
132	334
2	1
1686	0
556	3
35	162
7	148
240	1
952	868
604	361
101	70
1992	0
2332	0
0	9
13	23
253	699
463	5066
1	4
546	0
11	325
31	26
1089	0
99	0
2	0
106	298
134	99
802	1223
523	0
335	981
16	101
31	84
54	19
873	0
443	0
32	0
639	402
38	410
5	590
2	0
1026	391
557	258
833	0
10	355
1712	2
37	829
4	122
9	0
73	1830
15	0
62	0
7	0
151	6527
338	6672
81	6839
300	6191
131	6360
304	6481
120	6824
124	6766
34	6388
171	6468
183	6522
16	0
4	0
0	22
750	0
781	0
61	212
6803	1
248	197
308	898
151	121
1	0
235	234
0	15
15	17
131	102
13	1298
64	0
0	307
3261	0
10551	0
1586	17
345	291
9	21
58	446
9067	1191
405	8143
1035	0
5	0
3	0
163	492
1145	0
8	98
142	0
7	964
0	0
9	20843
0	1523
29	85
10	0
414	0
615	0
1276	39
281	1003
671	0
1533	311
1	0
295	0
3	37
27	0
0	967
1195	3758
81	925
0	453
185	372
977	3017
2855	0
14	33
124	440
732	0
771	0
0	392
5066	155
1676	0
0	31
57	844
409	0
0	2
0	1715
13	14
0	26
251	438
0	0
1004	0
0	53
238	0
1736	0
406	1467
142	0
0	0
888	0
1	0
186	812
249	91
0	152
39	577
39	1217
13	0
340	1
1744	0
0	136
124	89
25	0
415	1
0	612
1128	2
115	0
1800	0
62	65
112	127
164	0
783	0
63	0
305	0
2455	20672
727	20671
407	19604
5320	7236
13	4
5437	0
91	255
6	0
462	0
7	9
17	176
146	3264
1451	27
53	0
3195	4
0	1
17197	4
152	6
0	25
0	0
0	0
822	0
17	1311
0	0
86	361
425	0
4	10
0	3
159	0
293	0
894	0
0	0
26	333
46	91
214	0
221	0
245	0
129	584
289	50
101	0
116	1
13739	128
39	296
2	448
0	329
333	4
0	1
2	588
0	1121
10	248
36	34
38	0
0	742
735	19
733	0
1246	0
51	11
2	8
1108	144
194	0
0	0
0	2
274	1
23	9
416	0
28	15
86	0
27	908
215	155
6162	14
42	0
298	0
791	0
0	13
91	18
378	2154
1	115
649	0
2958	0
12	174
366	92
1870	558
172	0
0	765
882	0
43	92
8520	0
119	3527
578	0
529	0
1018	0
215	351
10	107
12	17
6	731
79	0
86	259
215	0
5999	0
2316	0
495	0
376	0
3401	0
2000	0
3570	0
71	0
14	0
4592	0
15	4
2547	0
15	26
1115	0
2822	0
83	159
55	931
2535	0
490	0
0	0
0	3
31	91
84	398
2240	2
102	0
550	0
25	0
334	0
4	1
77	521
356	181
116	342
3	13
185	291
3	3843
4	0
13	19
207	1042
242	587
185	181
0	12578
234	0
137	1126
239	621
2794	0
542	1
1150	0
121	0
1892	0
1	17
4	19
724	0
281	51
1261	0
1773	0
2086	0
753	630
315	0
373	1415
0	4011
8	2
17313	0
748	626
2	0
3	4
1389	216
730	0
1064	0
45	89
17	31
306	0
1374	2048
119	0
351	0
2375	0
6	1171
4	0
1182	0
186	0
616	982
646	40
17	186
321	421
0	0
53	61
234	0
139	19
4026	0
0	0
0	5
7	2
30	13
2426	0
87	74
439	0
0	3
267	4
3280	25
501	0
0	0
2	97
197	0
407	0
798	1
20	0
3813	0
0	12
2	32
699	0
4940	0
0	109
1785	0
110	0
1266	211
31	1118
0	50
6366	0
5807	0
946	1116
122	704
113	1020
530	145
184	162
2105	34
75	818
235	116
102	135
2	0
3417	0
2523	18
1264	0
0	28
202	0
0	204
6	22
770	0
0	439
499	0
25	0
6	81
1	30
1228	0
202	606
853	0
29	1127
137	0
789	0
3	4770
2619	1006
55	23
4	851
2	0
285	0
775	143
1929	799
3905	0
2361	0
1294	0
1136	110
7	222
1781	166
1122	0
61	0
29	39
112	282
151	1366
94	123
19	42
0	2
3	1
7	2165
15	347
10	497
2	120
246	0
36	1357
536	1986
627	706
78	179
9656	47
650	410
9	240
23	0
560	0
494	0
17	21
1	0
112	482
1	182
0	401
35	301
700	0
90	0
211	471
745	0
1661	0
443	0
0	0
881	0
14982	0
1869	1
19	0
37	0
561	528
347	1382
0	1531
1920	0
220	30
47	22
0	17048
452	8
2813	2
890	0
511	70
2	7
418	119
23	281
321	0
7	0
0	1111
149	70
746	0
2178	0
304	21
100	79
2	35
213	5340
642	0
22	869
2360	1048
37	1335
26	307
615	281
225	0
352	159
29	132
237	65
8	18
176	0
137	0
121	1541
25	837
3538	0
138	1630
10149	0
2989	0
3106	0
163	0
781	0
24	20
1112	0
0	361
673	0
504	0
516	0
234	0
928	0
457	193
516	165
304	0
440	173
3	5
2	0
276	0
618	0
227	0
0	72
4	0
521	0
3	63
0	0
18	0
2244	214
193	0
669	0
0	2
3428	2691
1	0
64	0
9652	0
272	86
374	0
65	0
331	0
19	80
835	207
77	4
76	87
313	0
58	82
356	0
0	10
540	0
475	13
0	346
1308	0
2265	0
170	0
317	0
1601	0
9	9
8	46
506	0
25	47
311	1221
1339	2
75	204
290	0
1738	2
386	570
49	21
64	0
92	135
832	0
87	0
71	53
0	2
285	0
192	77
194	0
269	0
142	277
534	0
35	271
708	1556
23	0
793	0
157	61
0	324
277	0
27	8
7040	0
73	88
1426	0
49	30
591	7
101	0
137	0
54	1040
188	2
210	0
998	322
82	152
185	0
77	130
15	10
161	410
35	137
12	799
4	0
40	96
50	2265
27	0
73	0
53	0
1	0
496	7
2084	0
1670	3
483	0
14	0
27	9
11	12
120	0
417	315
17	0
1103	0
365	0
1314	0
210	288
14027	0
16	0
15	12
0	0
13	0
35335	12236
87	0
728	1648
1	0
1307	0
1836	583
340	0
146	120
5	1298
944	11
12	5
137	0
1	9
28	27
1	299
19	83
118	0
52	0
0	0
1898	4
1174	0
84	1429
865	0
106	0
59	0
31	0
14645	0
127	5
21	0
1621	0
0	9
317	0
42	1
636	0
17	0
32	386
148	1181
151	193
196	0
2979	0
260	0
823	636
121	145
824	0
0	27
4010	0
4	51
131	358
30	290
1854	0
651	0
619	0
1798	5
1821	0
372	398
94	0
0	0
70	0
56	2
2250	0
20	0
199	406
218	0
58	378
212	41
4511	0
3323	70
0	4
638	0
1	0
0	7
429	18
0	0
409	0
237	455
29	396
13413	0
992	0
5020	9729
869	0
12	2
2309	502
575	843
370	0
18	0
1775	0
0	37
459	0
3	40
14	0
34	5
57	29
1620	0
33	26
618	0
82	79
1091	0
111	10
198	230
15	37
323	2
1458	0
2518	1
1	0
15	0
27	43
829	0
322	0
81	62
0	778
3	0
1394	0
151	188
268	0
83	0
111	0
1726	0
49	0
0	21
7	105
228	70
0	0
2344	0
252	721
450	1025
4054	0
49343	0
67	1097
271	81
2200	2018
1624	0
261	0
2159	3241
234	316
1372	0
71	623
53	0
51	76
248	238
1825	0
18	27
2	0
696	0
89	0
447	0
1987	0
169	0
9	0
152	0
328	0
896	0
846	460
83	0
709	0
0	686
1602	0
3374	0
240	200
248	195
390	80
417	0
126	598
4999	0
205	0
623	36
83	0
238	0
107	426
2245	0
904	25
15	0
878	0
407	0
6	0
889	0
2058	138
11	3
609	14
253	0
0	53
254	80
3284	0
253	964
480	0
0	2
81	21
35	15
5	106
2	0
86	536
1829	2721
348	237
800	0
1717	11
0	17761
0	18518
0	19231
2	107
2754	3848
0	0
23	124
8686	2859
0	18
54	968
3	0
16	0
47	0
2236	0
1796	27
556	1751
4212	0
3	1868
85	976
0	2780
284	0
301	0
0	2
262	261
0	0
10973	0
13718	363
1743	9
1895	0
1029	0
140	0
226	0
50	5
2078	0
2029	0
128	0
124	0
7	0
1079	1116
964	0
1613	0
2	78
639	0
181	120
1	96
0	518
186	367
125	0
46	192
1722	0
0	254
10	0
8	0
0	21
393	0
133	0
520	0
90	53
13	0
29	0
228	233
248	25
440	231
169	27
458	0
974	0
207	0
19	0
219	0
84	0
0	0
0	0
1	0
850	0
48	0
174	321
17509	77
25	1
689	267
9392	8
546	488
1997	4801
2468	0
3	23
3	7
155	591
31	26
105	29
901	2
1027	0
152	0
46	0
15	10
26	134
206	0
83	64
249	0
269	282
390	0
130	0
0	0
1	1080
76	2400
972	1
12	2
9357	0
72	488
2301	0
258	0
7	0
190	0
518	250
273	672
209	0
564	0
3	258
125	0
5	0
6	0
181	0
355	0
1405	538
406	0
12	42
1	8
0	3
2	0
308	1061
1273	339
4605	0
58	22
103	0
193	0
70	1016
118	0
119	28
2	68
78	112
9	72
1	26
167	102
2809	0
770	1063
174	0
81	2
1	0
54	0
256	0
7514	0
0	7
253	34
2066	0
194	0
34	0
1154	0
272	0
38	233
893	0
426	2
0	3651
6	55
433	0
36	30
22327	1
50	0
77	307
1308	209
143	256
88	274
233	0
49	0
766	0
67	216
14	552
50	104
1207	0
36	15
126	0
601	0
7	0
2464	0
55	38
60	67
210	129
2102	0
863	2
570	0
55	0
3801	0
130	114
68	0
114	0
314	1158
40	0
1310	0
122	0
4016	0
8	0
19	1654
7	0
2	0
0	9
1312	3
8579	6607
4	81
11513	772
14	22
178	55
9	343
142	165
4759	0
287	14
403	0
369	0
865	14157
0	20
13	12
316	0
94	73
342	7
31	7
20	0
838	17
1188	435
1457	0
0	1
26	19
277	240
466	0
0	0
436	1
831	68
654	0
711	0
748	0
353	12
2182	517
50	37
127	392
124	0
114	230
148	44
1	0
229	0
42	83
9	5414
0	13
0	0
288	0
15	10003
1	10
0	30
148	0
4721	0
210	0
87	307
252	432
0	4
179	7
119	2252
7	0
142	434
0	355
2	184
197	0
41	120
1022	487
6	1723
255	0
1317	0
1	220
1348	0
25	362
517	39
0	28981
190	3163
35	132
88	0
12	18
825	0
166	139
0	63
105	1
663	1075
4	30
422	820
133	821
856	4
672	0
228	0
291	79
479	544
165	327
666	0
106	0
425	794
696	0
9	25
81	1459
388	1
1014	0
472	0
637	0
508	0
86	0
65	0
224	0
152	236
1	14
1099	0
1021	145
9	0
19	31
441	1929
704	0
721	0
116	447
9	0
0	0
0	0
1	0
2	0
17	0
42	0
8	0
0	0
0	0
0	0
0	130
0	3
0	0
34	810
342	0
66	7
90	0
373	19398
161	634
968	868
618	91
865	0
1	6
4711	36
683	66
4195	1
55	132
2	104
124	19420
421	19413
2805	0
797	1
263	2
566	0
371	13663
346	3830
287	13677
449	13564
668	18788
935	18560
41	20181
1222	20481
787	21044
1833	20537
1090	20472
298	20088
13	447
43	10004
218	11099
168	11704
49	10552
195	11090
70	10977
237	10496
125	9898
111	10950
153	11431
43	9303
424	10050
274	9550
949	11404
207	10177
1266	0
503	0
477	187
60	638
20	8334
2	159
131	949
502	0
13	156
11	0
1906	18
264	908
165	346
6469	4188
9	105
62	914
507	0
190	128
121	0
161	0
85	321
296	0
361	0
4	3
967	0
541	0
0	0
5070	0
95	43
504	479
4728	0
702	0
0	0
59	0
3	0
160	0
110	17
301	629
1012	0
37	2
496	3837
1918	0
1274	0
1431	0
8648	2
0	0
18	492
280	0
1	0
862	0
39393	0
571	57
839	0
0	163
104	387
243	0
86	0
1	36
33	0
64	0
1235	0
2	2443
270	0
341	566
18	0
378	560
14	14
1364	2
40	327
1	2502
10	173
0	108
4	19
0	0
618	0
78	817
2555	0
323	0
0	172
1237	13
26	0
114	2874
181	49
73	2339
126	0
0	1
3032	0
9	0
142	2346
2	0
88	1730
147	72
278	0
44	53
458	0
936	0
15	0
735	0
538	2026
226	0
1	0
22	35
1776	0
42	0
0	1
128	1
824	19049
3	0
0	402
197	125
0	0
826	50
470	1
0	10
27	0
191	131
196	50
4764	0
53	71
74	47
1165	0
5656	0
1839	0
182	982
63	30
281	259
772	3
518	843
125	58
142	47
94	0
545	0
1808	0
1	2
0	0
553	440
43	287
65	58
0	0
1	1
0	2
189	12
50	0
1260	0
47	0
19	15
0	0
146	0
7	0
69	0
72	0
0	12
96	303
0	0
1159	3004
206	989
221	218
0	1
535	540
4	0
79	0
131	1110
73	0
0	0
99	0
749	0
9	0
4062	0
4916	0
8075	0
1458	0
202	0
412	0
15	0
3	930
1	330
1030	0
335	0
33	810
27	55
331	0
2092	0
378	0
86	0
55	0
0	610
507	441
1267	0
575	479
6542	1
157	13
794	0
316	0
0	12
2	3
1721	0
109	248
13	0
0	0
194	454
312	160
0	345
358	0
13	119
725	0
