UniqueCount	AmbigCount
887	0
8	0
2	0
201	440
1582	0
0	65
127	0
4	882
0	0
6	19228
0	1360
8	78
16	0
348	0
571	0
1122	9
247	819
558	0
1441	281
1	0
248	0
33	63
34	0
0	987
1670	3396
62	860
0	453
153	271
18	1931
2560	0
30	27
6	431
729	0
725	0
0	407
4077	109
1555	0
0	36
46	768
376	0
0	5
0	1582
12	4
0	20
215	391
1	0
984	0
0	60
226	0
1263	0
3	1348
125	0
0	0
1210	0
2	0
214	771
176	61
1	244
53	498
44	1041
10	0
271	1
1592	0
0	69
58	70
13	0
358	8
0	693
868	0
110	0
1637	0
28	72
53	101
114	0
565	0
54	1
293	0
2263	17940
431	17814
102	16883
3958	3165
2	0
4765	0
97	274
1	0
392	0
10	6
24	137
114	2824
1091	47
62	0
3039	2
0	0
15959	3
159	6
0	32
0	0
0	0
872	0
13	1209
0	0
58	356
453	0
1	4
0	6
144	0
251	0
754	0
0	0
40	318
24	112
150	1
183	0
249	0
111	534
252	60
57	0
231	0
12589	54
14	238
1	356
0	353
306	5
0	1
3	514
0	985
12	356
5	6
46	0
0	943
694	22
765	0
1031	0
95	13
0	11
792	178
163	0
0	0
0	4
281	2
20	13
388	0
36	5
56	0
19	594
157	165
5451	22
71	0
215	0
698	0
0	22
69	17
292	1842
0	68
623	2
2640	0
20	158
282	56
891	505
159	0
0	718
1001	0
33	84
7998	0
106	2775
514	0
413	0
936	0
297	414
1	62
1	6
0	657
83	0
52	218
195	0
5434	0
2060	0
384	0
410	0
3229	0
1953	0
3319	0
63	0
12	0
4043	0
6	3
2024	0
15	27
985	0
1974	0
77	136
58	825
1994	0
494	0
1	0
1	3
27	109
60	370
2016	0
93	0
441	0
27	0
295	0
2	8
56	477
257	149
98	263
1	13
191	243
1	3906
2	0
9	21
262	914
165	633
187	139
3	11806
205	0
98	1012
208	530
2505	0
568	1
1014	0
102	0
1458	0
0	46
3	25
448	0
227	60
891	0
1665	0
2005	0
564	541
281	0
378	1339
0	3635
0	1
14987	0
328	608
3	0
6	5
1278	210
823	0
804	0
145	71
24	22
263	0
1294	1978
105	0
366	0
2071	0
5	754
9	0
1051	0
222	0
685	806
476	24
3	192
309	404
0	0
60	85
186	0
154	18
3285	0
1	0
1	6
7	4
31	11
2382	0
85	48
378	0
0	11
171	4
2649	21
535	0
0	0
3	68
165	0
360	0
719	0
43	0
3508	0
24	5
5	23
882	2
4213	0
0	157
1315	0
117	0
1022	185
31	750
0	38
5743	0
4774	0
903	1103
98	554
11	921
447	163
209	142
885	25
58	579
118	62
96	147
1	0
3065	0
1674	18
1254	0
0	94
154	3
0	217
9	30
701	0
0	429
380	0
47	0
13	67
4	36
1111	0
70	578
785	0
31	1004
44	0
716	0
0	4305
2274	887
46	19
1	892
1	0
250	0
661	93
1714	767
3632	0
2036	0
1171	0
1158	90
12	72
1083	114
1022	0
76	0
33	44
117	185
118	1139
68	117
1	5
3	4
3	3
5	2033
29	232
5	455
2	130
236	0
36	1249
487	1844
545	330
63	196
8230	85
488	239
0	205
5	0
482	0
384	0
62	24
2	0
99	361
0	180
0	356
194	206
645	0
81	0
245	402
617	0
1287	0
460	0
0	0
812	0
12173	0
1796	0
15	0
32	0
420	410
376	1084
0	1648
1946	0
237	28
61	21
0	14734
403	7
2348	1
771	0
428	48
0	7
394	149
29	274
237	0
2	1
0	1107
134	80
717	0
1828	0
332	22
383	76
0	43
202	5071
565	0
0	806
1996	869
36	933
32	234
581	228
153	0
330	117
16	112
218	77
7	27
177	0
184	0
65	1457
29	601
2958	0
151	1533
9044	0
2654	0
2515	0
143	0
640	0
15	11
953	0
0	312
577	0
412	0
425	0
210	0
842	0
433	204
499	144
367	0
271	150
4	10
0	0
245	0
619	0
259	0
0	50
8	0
374	0
0	56
0	0
21	0
2130	332
146	0
552	0
0	2
3180	2525
0	0
55	0
8189	0
56	57
315	0
52	0
240	0
0	47
737	166
17	4
27	99
301	0
82	73
325	0
0	1
563	0
296	9
0	314
1049	0
1893	0
141	0
330	0
1357	0
6	14
1	53
451	0
30	52
474	1055
1256	1
19	157
179	0
1582	1
447	438
41	12
49	0
48	150
584	0
70	0
23	33
0	0
301	0
148	55
191	0
235	0
135	225
722	0
79	209
668	1266
14	0
685	0
152	51
0	291
263	0
7	4
2615	0
18	79
1228	0
23	22
507	2
90	0
123	0
113	1124
236	0
172	0
793	315
140	124
210	0
58	92
7	7
148	360
16	136
10	1062
2	0
53	98
22	2063
21	0
67	0
30	0
2	0
388	3
2053	0
1527	7
382	0
29	0
3	1
4	15
125	0
278	347
57	0
970	0
403	0
1107	0
146	240
12421	0
23	0
14	16
0	0
22	0
30767	10776
57	0
630	1488
1	2
764	0
1192	520
259	0
124	91
3	1276
637	21
9	2
109	0
0	8
18	15
0	288
23	104
62	0
32	0
0	0
1645	4
1158	0
66	1421
694	0
122	0
41	0
36	0
12329	0
95	3
38	0
1413	0
0	0
337	0
39	3
408	0
17	1
32	360
113	1073
278	222
204	0
2607	0
145	0
793	543
42	125
639	0
5	12
3383	0
1	24
122	235
37	245
1599	1
562	1
336	0
1535	5
1567	0
454	328
96	0
0	0
59	0
52	0
2863	0
23	0
305	437
244	0
38	283
144	21
4062	0
2573	92
0	0
496	0
0	0
0	6
309	14
0	0
356	0
222	390
8	368
12679	0
976	0
5084	8287
788	0
8	0
1910	371
481	804
441	0
4	0
1638	0
0	14
412	0
0	40
26	0
42	5
21	3
1329	0
32	25
584	0
29	52
1108	3
131	16
149	200
4	20
355	0
1156	0
2522	1
0	0
43	0
24	42
710	0
262	0
102	89
0	752
7	0
1191	0
243	183
273	0
38	0
149	0
1592	0
43	0
1	15
7	32
118	72
1	0
2397	0
253	610
361	831
3722	0
42467	0
67	890
159	80
1551	1760
1312	0
270	0
2111	2978
239	192
1198	0
250	519
65	0
73	54
131	243
1590	0
37	36
0	0
593	0
88	0
404	0
1549	0
223	0
5	0
194	0
277	0
838	0
785	486
68	0
535	0
0	652
1786	0
3148	0
151	195
96	129
428	70
300	0
91	426
4067	0
201	0
606	43
70	0
305	0
98	353
1484	0
794	13
36	0
622	0
438	0
1	0
742	0
1876	93
5	1
286	13
225	0
0	50
186	67
2963	0
214	726
339	0
0	0
2	27
30	20
2	156
8	0
66	444
893	2277
304	198
696	0
1650	8
0	15404
0	16003
0	16673
2	123
2924	3606
0	0
53	124
8048	2639
0	25
39	731
0	0
19	0
77	0
2001	0
1367	23
596	2023
4019	0
1	1453
147	898
0	2535
213	0
207	0
0	17
258	317
4	0
10085	0
10337	277
1592	9
1591	0
1091	0
111	0
175	0
67	2
1919	0
1661	0
75	0
129	0
6	0
975	1046
852	0
1521	0
3	71
541	0
115	87
1	104
0	466
178	361
249	0
36	131
1611	0
0	203
5	0
2	0
0	61
364	0
112	0
432	0
84	44
21	0
19	0
223	152
207	19
146	282
133	19
432	0
810	0
186	0
17	0
202	0
161	0
0	0
1	0
0	0
704	0
39	0
102	301
17073	81
2	3
793	212
8624	16
439	413
1245	3321
2308	0
0	13
2	9
255	575
26	21
13	30
978	9
923	0
136	0
12	0
13	7
26	156
172	0
109	66
289	0
365	278
405	0
120	0
1	0
1	1090
64	2121
964	1
13	10
7369	0
88	379
2002	0
226	0
20	0
182	0
445	250
293	631
186	0
444	0
3	274
84	0
3	0
11	0
43	0
337	0
1364	569
395	0
16	16
1	87
4	3
3	0
240	1045
1217	362
3594	0
52	18
117	0
143	0
55	830
114	0
1	26
5	47
104	103
5	55
1	19
177	64
2451	0
723	935
129	0
0	0
1	0
37	0
217	0
5973	0
0	9
390	21
2057	0
142	0
35	0
1090	0
218	1
6	190
765	0
395	4
1	3574
6	59
371	0
63	21
21121	1
53	0
25	227
1579	169
166	217
37	250
128	0
45	0
594	0
104	277
16	529
43	109
1180	0
7	9
99	0
561	0
13	0
2295	0
91	27
26	64
162	108
1857	0
650	1
554	0
42	0
3169	0
0	69
86	0
83	0
294	1081
28	0
1140	0
119	0
3972	0
5	0
19	1444
14	0
2	0
0	23
1445	3
5340	6218
1	98
13029	697
4	26
142	46
1	327
0	129
4798	0
224	2
342	0
307	0
780	12988
0	14
13	15
316	0
29	56
328	16
39	8
21	0
740	17
1055	418
1340	0
0	1
22	22
228	244
389	0
0	0
355	0
716	62
578	0
510	0
678	0
321	6
2178	525
29	40
102	304
7	0
125	111
118	32
2	0
426	0
51	99
11	4754
0	13
7	0
251	0
5	8647
1	2
0	28
116	0
4045	0
230	0
74	250
264	382
0	5
174	4
91	1778
12	0
336	392
0	325
3	222
181	0
35	75
967	490
2	1452
159	0
2443	0
0	154
1278	0
15	334
576	34
0	23259
139	2815
38	126
47	0
13	5
787	1
272	107
0	42
94	0
339	863
4	33
407	716
82	708
740	3
672	0
212	0
200	53
414	533
186	304
598	0
95	0
343	564
722	0
8	22
77	1266
267	3
829	0
481	0
518	0
396	0
90	0
54	0
167	0
24	179
0	8
729	0
845	119
4	0
37	38
335	1917
593	0
526	0
9	418
5	0
0	0
0	0
0	0
1	0
10	0
68	0
6	0
0	0
0	0
1	0
0	118
1	1
0	0
35	722
21	0
57	9
49	0
114	16737
124	594
878	868
513	185
775	0
3	3
1923	39
320	49
3860	0
45	106
0	107
123	16753
431	16748
2073	0
685	2
337	1
537	0
273	12162
326	3568
293	12176
351	12078
675	16035
711	15849
37	17494
827	17576
1185	18184
1827	17805
1389	17760
236	17400
11	457
137	6012
181	6858
60	7309
23	6361
234	6799
143	6720
112	6348
134	6591
131	6753
26	7180
79	5975
464	6082
439	7456
376	7378
577	7993
949	0
277	0
420	279
90	555
31	8329
0	178
143	871
436	0
20	154
7	0
1719	17
239	809
124	359
5691	3664
8	77
62	878
449	0
176	73
102	0
124	0
115	263
262	0
283	0
2	14
875	0
438	0
4	0
4293	0
69	29
456	450
3902	0
596	0
0	0
63	0
0	0
147	0
79	17
374	620
941	0
42	5
495	3210
1697	0
1206	0
1237	0
8322	3
0	0
13	406
231	1
2	0
712	0
37299	0
516	33
889	0
0	132
102	340
201	0
78	0
4	46
26	0
78	0
1075	0
1	2111
227	0
290	456
14	0
394	617
9	22
1212	1
1	309
1	2455
11	137
9	247
7	16
1	0
499	0
92	869
2253	0
245	0
0	183
1270	12
29	0
107	2715
165	39
68	2054
129	0
0	1
2613	0
6	0
100	1985
0	1
97	1514
257	71
272	0
30	37
382	0
868	0
11	0
660	0
640	1867
208	0
2	0
0	41
1507	0
22	0
4	2
153	3
675	16759
2	0
0	381
165	78
1	0
785	64
474	4
0	30
47	1
144	128
114	44
4330	0
47	62
66	47
1200	0
4612	0
1531	0
523	894
131	30
348	233
622	1
47	917
95	91
116	35
78	0
504	0
2112	0
1	0
0	0
928	437
75	273
1	57
0	1
0	4
0	5
120	17
16	0
1059	0
47	0
12	6
0	0
119	0
4	0
57	0
57	0
0	12
104	283
0	0
1684	2814
157	827
205	154
0	0
282	596
2	0
56	0
94	1043
65	0
0	2
82	0
643	0
5	0
3662	0
4725	0
7022	0
1169	0
147	0
406	0
11	0
0	873
0	296
847	0
303	0
19	741
13	32
294	0
1663	0
341	0
97	0
8	0
2	627
493	371
1192	0
553	458
5818	0
143	20
748	0
230	0
0	21
0	3
1370	0
104	274
4	0
0	2
159	435
294	123
0	338
352	0
7	80
711	0
179	186
227	0
21	3
1	94
2	0
2960	18225
552	0
128	75
2228	2278
58	0
213	302
306	0
27	1417
1	484
0	596
45	182
42	174
1030	0
3	221
1497	699
20044	30263
555	0
90	574
