UniqueCount	AmbigCount
257	89
786	0
2600	1220
1751	2395
622	539
204	0
136	196
43	0
0	393
5178	0
41	0
329	1384
58	4717
1191	0
902	0
49	54
422	0
1108	0
654	6
1765	0
41	0
36	190
558	0
91	12
1233	0
2	0
2504	0
49	60
1314	0
645	0
632	430
2712	0
247	1184
1311	2
2194	0
1080	103
990	0
8	0
19	693
1333	0
867	0
784	0
99	22
2068	0
489	0
178	1
0	899
4179	0
265	0
135	725
892	0
336	32
42	0
2	520
1126	0
46	133
250	219
243	475
874	0
243	1
0	0
1836	87
5	82
115	1059
1974	11
1311	0
0	105
3376	0
632	1110
0	11
40	0
556	0
2	0
352	580
39	187
108	328
0	564
394	0
99	688
1316	0
1893	618
275	0
28	0
1128	0
48	29
536	3
5	64
4135	0
695	0
2330	0
237	0
7335	0
2217	0
584	0
1000	0
816	365
145	2107
205	0
539	0
40	0
678	0
1153	0
578	0
1183	0
2001	0
403	0
830	0
137	159
1684	0
751	923
222	0
1138	0
2022	0
78	0
1328	0
2208	0
0	1
2053	0
44	0
398	0
6	0
6768	0
1408	307
161	1526
737	0
915	0
1448	0
75	1
2835	0
464	0
2927	0
615	0
6728	0
263	0
3	0
1294	6008
4	0
2336	0
0	0
584	0
22	132
478	0
554	476
2306	0
900	0
77	87
0	179
2332	0
6	277
113	0
176	153
854	866
32	366
641	389
43	0
78	0
222	0
3966	0
87	0
21	815
0	277
456	0
1461	0
185	0
192	36
1260	0
7	8
406	0
39	0
630	0
736	745
35	0
2522	3165
3	0
8	11
2	0
172	0
725	0
518	0
109	800
2131	11
212	4
0	4
703	12
10	0
0	32
140	1030
5	0
6	0
82	76
1165	0
0	0
425	0
2562	0
1393	150
693	0
87	0
0	261
0	1
24	198
1201	0
642	0
2666	0
1713	0
57	866
1346	726
176	0
622	38
159	2672
3110	0
168	73
246	0
4	76
432	0
1860	24
73	200
184	0
18	22
394	0
855	0
2	0
122	1404
10	28
152	194
529	53
529	0
51	517
43	9
173	0
738	0
138	92
23	20
47	2872
346	0
679	0
168	171
192	0
960	0
352	0
66	0
374	1
325	0
1796	201
37	59
217	0
194	394
10	4
61	45
633	0
995	0
320	0
0	301
6	83
1822	0
420	0
411	0
1	3
438	166
27	24
602	0
463	0
12	16
4	1
1	274
3	0
0	34
85	182
65	183
17	0
0	5232
473	0
173	0
388	6
682	307
2	1
119	0
164	0
541	112
778	0
226	23
65	0
451	313
64	61
1361	0
0	2514
591	309
243	82
0	3
559	15243
2627	0
277	0
14	164
365	254
326	10
37	769
132	1409
1298	0
0	65
1016	268
537	0
667	0
593	122
5	1
3	266
1529	992
18	0
480	0
41	188
1762	0
2483	0
3212	2670
94	873
1	0
1788	0
638	0
618	894
248	0
215	0
324	0
71	0
1	0
517	0
679	126
120	0
110	976
101	12
4471	0
120	447
46	472
1006	0
116	0
0	2
9587	0
1	0
1239	0
89	885
0	45
1	0
321	0
1916	0
15	2
5	0
0	1118
1687	0
2809	0
0	4156
44	0
663	0
8012	289
3590	0
7904	48
53	190
1	7
8	799
3	0
105	0
182	959
40	0
698	0
0	0
1090	14
1466	0
1123	0
421	0
26	0
877	0
1989	0
65	691
14	124
337	0
142	0
0	15
49	0
449	102
28	29
845	11
298	468
296	155
40	129
693	625
43	0
108	133
29	30
654	0
0	34
28	478
2081	0
2478	0
4114	5478
77	1522
1541	0
69	262
136	0
437	0
1160	799
7469	0
39	13398
553	0
1729	11227
757	0
617	4166
0	709
40	1527
0	30
1366	0
15	0
0	0
920	0
1634	645
474	18
121	0
384	0
128	111
450	0
110	0
80	143
29	0
0	3181
162	6
2	97
254	610
3532	120
7919	1086
447	0
228	0
32	0
701	0
753	3205
582	0
4315	0
0	95
130	72
1	683
0	0
142	0
174	43
2130	0
143	0
4889	0
36	90
8069	339
2	0
561	2
496	0
1951	0
203	244
0	4890
687	0
310	68
0	1299
333	0
1666	0
1040	923
5	2103
842	0
530	449
3	420
302	0
308	0
1997	0
375	0
574	1
2136	0
2098	0
275	0
389	0
0	163
0	2
0	0
542	0
164	0
0	959
35	0
275	120
1	212
7	12
226	316
3474	0
460	0
1	113
0	4254
7	0
291	329
179	3628
839	0
3	928
1114	79
0	3011
183	189
556	0
514	0
2067	1822
97	186
190	0
1750	0
240	831
771	0
3069	0
397	2733
656	611
1023	2925
0	371
445	2
149	1982
327	0
1	20
82	0
8	22
440	0
0	1013
16	166
3033	41
1647	1704
1520	667
18306	0
5	2271
2365	0
14	42
172	0
644	0
0	911
305	0
217	267
0	596
524	0
24	0
443	0
410	218
79	645
67	0
349	1
98	0
3445	0
7	156
65	751
0	184
2919	0
0	1560
5465	1414
1833	11409
15	6134
192	48
347	1124
423	4
0	70
232	0
0	4
1218	249
645	0
805	624
23	381
202	259
1093	0
608	413
0	26
1082	0
70	188
101	1046
56	0
143	3185
837	0
589	0
252	607
718	0
849	2000
3	0
1278	0
712	0
823	0
29	3
270	4015
2088	0
188	0
653	0
7	23
1097	2198
343	0
500	136
544	0
1599	0
978	0
29	0
2411	0
7473	0
0	32
1374	1256
1703	11
2972	0
81	162
305	6
932	0
240	0
20	0
496	0
529	0
281	0
325	91
0	0
219	143
5	46
4	0
0	0
0	0
2	5
26	0
40	0
27	0
275	0
179	0
205	205
0	0
882	0
3	0
0	5
102	0
132	0
20	122
103	37
32	4
1101	0
13	0
11	0
231	303
6565	0
407	657
40	80
2	0
1968	0
89	17
1	995
1152	0
664	0
349	0
11	0
1	0
64	302
0	0
500	0
165	229
21	0
1268	1
0	2181
1118	0
850	0
65	0
59	0
3	0
91	61
278	0
2265	0
27	367
2732	0
360	0
58	964
888	26
628	0
137	207
26	0
1586	21
580	0
711	0
402	0
93	0
762	0
12	39
186	1
0	10
61	1155
508	0
73	50
10	0
1	0
38	0
1	40
841	15
0	17584
1474	1676
1352	0
300	0
3090	4017
18	810
82	0
1	1766
249	392
228	0
2599	8
8	42
951	0
1922	0
306	1999
0	0
0	0
1	0
231	730
4515	0
219	470
1278	0
1436	20381
1328	0
137	2469
9435	0
11794	0
1008	1011
6688	0
2062	0
2413	0
18	218
0	3313
122	74
0	2
13	0
104	0
453	0
0	1884
1	14
327	1576
628	0
0	160
40	0
4329	0
752	910
642	0
112	433
278	148
1814	2
1903	0
17	0
1406	2479
432	1
27743	430
35	212
373	0
8	3
1000	18
32	776
16	86
409	0
48	359
330	1140
861	0
499	593
12	52
213	0
132	9
651	0
47	119
305	0
801	1246
800	0
1	4
1114	0
495	0
194	0
2298	0
34	142
60	59
738	0
535	657
913	490
9	0
413	316
142	0
628	0
9120	0
14	0
3	600
13	0
1110	71
123	251
11208	2934
6035	0
1986	5
17	23
1218	0
706	0
0	0
15	0
25	0
1099	0
6	130
134	5
7	5
337	287
13	0
407	0
9	532
0	228
2	126
52	11
7	282
0	734
1	31
0	609
73	73
110	0
110	284
1110	0
0	65
0	13
4808	754
169	0
0	4
1288	0
62	138
305	0
95	1
16	69
396	440
910	0
364	0
1	301
278	0
43	0
233	2
86	95
9	1
213	0
525	0
42	11
113	0
22	1
2	0
972	0
0	11
0	50
6	43
923	0
398	0
611	0
230	0
15	55
119	259
151	2121
148	14
1588	0
207	3
4	13
82	0
15	18
73	305
467	0
165	0
1562	0
160	0
2342	250
64	82
80	0
11	0
281	0
787	0
60	37
42	0
139	57
22	107
348	0
32	25
784	5672
619	0
29	0
180	0
219	332
125	0
1489	1303
641	0
35	114
331	0
739	0
229	0
73	0
26	76
684	0
869	0
425	0
48	228
189	0
0	0
42	0
377	0
0	3
425	2
0	186
376	0
290	0
215	97
461	66
1	5
143	0
4210	3
8	103
153	0
74	0
416	0
1312	0
40	59
0	39
101	0
106	0
53	45
9	935
141	0
0	116
138	310
6773	0
30	0
26	10611
12	0
1	11847
2	0
737	414
2	0
28770	0
11	138
229	141
12	0
1763	0
42	0
1155	0
0	0
2	47
434	455
403	0
0	8674
1022	6080
361	0
183	518
7	36
0	9
37	0
6442	0
158	4
258	0
131	91
163	0
44	104
67	0
8	2370
15	3163
1	0
59	189
86	74
58	46
18456	118
33	0
2720	0
0	623
683	0
4	9
0	257
313	0
15	4279
79	195
0	0
10	0
2	0
1218	0
855	0
19	33
276	882
17	152
1359	0
272	0
563	0
1520	0
174	0
350	0
1279	0
0	87
0	92
0	0
3	5
1	4
57	0
4	0
0	27
1	1
93	101
1120	0
10	2441
37	179
0	275
0	276
8	56
0	15
536	0
2967	46
5499	0
214	254
45	0
1575	2413
134	788
0	3
187	4654
2404	12
426	0
1038	0
2700	0
10	10
4000	20
518	0
5672	0
82	362
295	0
298	3593
3162	922
86	0
610	0
368	0
35	96
2619	0
213	8
4	0
1257	0
0	94
156	1838
203	161
1088	0
4077	692
106	446
6740	0
260	1837
22	34
238	0
7	0
239	97
12	44
91	43
2320	0
183	0
926	0
653	0
2	24
72	998
1726	0
2831	0
3228	0
37	0
15	0
0	70
176	0
208	0
0	591
115	464
15	97
91	0
127	0
65	110
143	0
6815	0
1	27
265	1086
25813	0
809	0
2499	0
3	0
41430	385
0	1719
4	0
1787	0
364	0
182	0
342	13
529	0
301	0
1502	0
6	124
1038	0
1290	0
204	118
299	88
673	0
192	629
386	0
14	0
339	0
24	32
1	0
10	99
3	10
0	190
1201	0
331	444
132	969
4	13
41	0
34	912
1	23
234	98
1020	0
21	81
344	0
827	1715
463	0
0	4
84	0
2	4
1103	1962
90	160
297	0
379	0
185	0
275	136
40	0
822	490
0	0
16	12
31	0
2	1
470	0
551	0
455	0
2316	0
206	1902
51	74
1	8
935	0
388	154
216	80
176	700
300	0
471	0
8	22
32	0
44	91
409	40
543	0
1201	0
812	6
7	83
0	123
1260	618
883	0
4	427
1	27
1	46
214	213
202	661
601	533
0	3
84	39
20	5
572	0
33	2539
799	640
0	1
4763	5482
24	0
143	351
9048	0
4229	0
112	104
2155	0
877	0
235	0
930	987
17	0
2358	0
1066	0
1903	6158
2048	0
166	0
1432	0
6	6
1679	469
1518	0
32	0
0	0
9	0
0	0
1	0
150	0
0	588
7	308
7	0
2574	0
86	1794
1	0
192	6533
75	6442
116	0
1017	0
5	2745
57	2492
1295	231
656	7
205	0
284	37
18	2421
1	103
63	0
0	570
474	0
44	136
1017	0
219	0
285	0
6	390
7	149
3045	0
1	12
1122	712
3	21
2	13
17	104
738	0
10	5
8	203
0	3
307	0
0	0
431	0
143	453
286	0
36	221
940	0
1778	0
2220	0
36	0
280	0
191	0
17	252
0	3
1367	0
847	0
31	139
0	184
218	0
958	877
542	342
78	58
1937	0
1755	0
2	14
5	25
186	709
422	4405
3	0
491	0
7	286
26	35
1114	0
84	0
4	0
53	259
361	92
808	1122
551	0
344	919
14	117
83	86
71	13
1050	0
329	0
36	0
742	1172
0	360
1	508
8	0
1015	378
569	242
732	0
40	280
1645	0
66	1543
5	148
5	0
63	1855
10	0
72	0
8	0
156	6153
333	6306
68	6485
307	5920
127	6118
325	6173
112	6593
127	6499
40	6093
199	6195
191	6285
20	0
4	0
4	28
710	0
805	0
34	137
4331	3
293	213
356	945
120	105
0	0
252	125
0	2
8	8
101	102
15	1227
102	0
0	278
3910	0
10801	0
1423	6
359	240
18	8
35	334
8599	1136
375	7797
862	0
13	0
6	0
216	476
1738	0
0	80
102	0
1	782
0	0
7	21539
0	1661
5	96
18	0
257	0
629	0
1279	9
261	830
699	0
1655	328
1	1
332	0
28	55
35	0
0	1034
1841	3588
76	885
0	424
136	247
20	1938
2816	0
22	30
1	485
821	0
852	0
0	364
4234	107
1674	0
0	33
66	841
362	0
0	9
0	1788
6	9
0	26
255	481
0	0
1080	0
0	89
233	0
1446	0
4	1461
110	0
0	0
858	0
7	0
199	906
175	64
0	250
75	654
48	1074
10	0
290	0
1720	0
0	57
86	67
13	0
360	7
0	782
953	0
99	0
1550	0
18	58
55	99
138	0
621	0
47	0
267	0
2299	18979
424	18829
111	17755
3716	3124
0	0
5019	0
129	287
3	0
395	0
8	5
31	166
139	3106
1164	37
63	0
3011	0
0	1
16432	4
164	26
1	30
2	0
0	0
952	0
14	1028
4	0
62	443
487	0
4	11
0	3
152	0
248	0
835	0
0	0
43	342
53	130
229	0
172	0
274	0
94	587
290	57
77	0
104	1
13720	68
27	286
2	484
0	362
297	8
0	2
0	658
0	1014
11	319
14	21
40	0
2	785
657	20
774	0
923	0
109	14
0	6
786	166
180	0
0	0
2	2
287	1
26	11
507	0
35	13
85	0
13	477
185	167
6172	13
31	0
222	0
722	0
1	24
108	16
354	1994
1	76
565	2
2734	0
11	166
280	68
957	438
157	0
0	699
970	0
52	94
8400	0
109	3099
576	0
465	0
1026	0
275	336
5	83
0	2
0	713
62	0
57	238
203	0
6023	0
2209	0
394	0
468	0
3560	0
2084	0
3542	0
45	0
7	0
4513	0
11	4
2017	0
21	22
908	0
2106	0
62	109
37	778
2063	1
454	0
0	0
0	6
17	86
73	387
2099	0
82	0
501	0
30	0
329	0
9	7
79	555
257	193
110	253
5	7
182	235
2	3812
13	0
12	22
299	1047
156	672
174	150
4	13633
216	0
103	1221
250	653
2656	0
679	1
1006	0
94	0
1621	0
0	24
5	31
448	0
258	51
1076	0
1765	0
2030	0
618	665
280	0
348	1195
0	3964
0	2
16002	0
284	616
5	0
14	9
1304	214
833	0
755	0
168	78
24	11
243	0
1226	2022
133	0
367	0
2184	0
1	782
11	0
1176	0
227	0
386	942
545	36
16	169
300	462
1	1
93	79
188	0
125	26
3898	0
0	0
0	3
1	1
23	10
2384	0
88	51
551	0
0	16
161	3
3136	26
547	0
0	0
2	74
181	0
384	0
745	0
22	0
3473	0
14	7
5	20
1001	0
4845	0
0	137
1484	0
101	0
1084	177
31	898
0	42
6404	0
4724	0
926	1203
117	605
93	978
468	207
271	180
1856	22
70	640
146	109
85	140
3	0
3628	0
1820	23
1224	0
0	76
166	0
0	215
8	40
652	0
0	441
374	0
37	0
7	70
1	18
1135	0
123	595
749	0
35	1031
35	0
821	0
0	4619
2506	904
38	16
1	959
0	0
300	0
794	107
1806	763
4711	0
2144	0
1225	0
1182	126
9	113
1165	142
1022	0
65	0
37	32
212	301
159	1282
49	115
24	35
1	2
2	0
6	2083
29	352
21	537
2	133
240	0
35	1177
550	1813
613	366
61	168
9973	74
405	256
0	220
7	0
419	0
415	0
51	25
1	0
116	439
0	195
0	391
188	216
677	0
108	0
295	581
665	0
1487	0
487	0
0	0
979	0
13684	0
1683	1
17	0
76	0
516	497
475	1210
0	1861
1940	0
254	36
68	8
0	14477
441	17
2464	6
815	0
472	58
0	4
383	202
36	344
314	0
4	3
0	1379
141	63
761	0
1851	0
331	26
416	63
0	30
218	5557
530	0
0	774
2152	877
26	931
19	252
627	217
166	0
479	137
18	99
246	70
7	23
188	0
198	0
65	1524
26	721
2689	0
159	1708
10484	0
2981	0
2881	0
151	0
613	0
14	14
1086	0
3	339
591	1
553	0
423	0
220	0
849	0
650	154
500	162
302	0
288	144
2	8
1	0
297	0
639	0
254	0
0	61
26	0
402	0
0	47
0	1
20	0
3470	174
161	0
578	0
0	0
3470	2832
3	0
35	0
8805	0
39	54
361	0
69	0
250	0
13	59
805	195
18	0
46	77
292	0
67	63
336	0
0	7
475	0
311	11
1	424
1113	0
2295	0
150	0
329	0
1527	0
10	14
2	66
439	0
34	40
548	1049
1146	1
19	173
189	0
1582	0
497	455
81	32
48	0
41	130
670	0
72	0
26	47
0	0
292	0
177	43
162	0
227	0
65	257
712	0
75	228
897	1480
15	0
680	0
51	69
0	259
248	0
5	5
3922	0
22	59
1291	0
25	26
582	1
75	0
115	0
94	1242
200	0
207	0
1080	335
130	123
198	0
85	113
5	5
130	331
17	119
10	1206
0	0
58	82
30	2120
11	0
39	0
72	0
0	0
372	6
2080	0
1616	2
364	0
35	0
4	8
4	11
136	0
310	328
46	0
947	0
438	0
1103	0
110	226
14662	0
23	0
18	9
0	0
14	0
36056	12764
40	0
667	1612
0	0
858	0
1068	556
314	0
144	95
7	1320
731	16
11	1
115	0
2	15
18	16
2	309
11	99
48	0
28	0
0	0
1806	21
1148	0
256	1548
847	0
71	0
48	0
39	0
12980	0
108	1
31	0
1485	0
0	0
320	0
37	1
567	0
9	1
30	348
103	1176
395	206
221	0
2946	0
153	0
691	627
50	127
716	0
3	23
4404	0
0	22
115	258
43	206
1802	0
545	3
347	0
1631	6
1399	0
501	372
87	0
0	0
62	0
47	0
3101	0
21	0
175	361
162	0
47	334
60	23
4294	0
2833	71
0	0
523	1
0	0
0	1
302	11
0	2
365	0
319	359
17	422
13950	0
1059	0
5249	8527
722	0
14	0
1960	389
478	775
440	0
80	1
1998	0
0	10
426	0
0	34
24	0
24	2
46	38
1549	0
16	16
589	0
42	58
1134	1
166	13
158	245
10	21
350	0
1365	0
2702	3
0	0
14	0
20	54
685	0
223	0
72	74
0	651
2	0
1379	0
265	156
243	0
52	0
149	0
1671	0
65	0
3	20
10	29
133	67
1	0
2615	0
304	649
360	944
3834	0
44497	0
95	1235
279	63
1534	1614
1478	0
289	0
2255	3029
232	229
1280	0
239	507
39	0
88	58
178	217
1683	0
28	24
2	0
578	0
63	0
396	1
1694	0
206	0
30	0
159	0
310	0
929	0
802	595
64	0
615	0
0	630
1738	0
3044	0
192	207
98	127
448	73
316	0
92	433
4809	0
191	0
607	47
77	0
292	0
80	383
1949	0
790	18
20	0
612	1
382	0
1	0
839	0
1869	127
1	1
356	9
228	0
0	51
233	64
3289	0
273	883
379	0
0	2
0	18
29	14
12	133
6	0
64	475
914	2549
311	220
891	0
1565	5
0	15269
0	15776
0	16568
5	121
2880	3743
0	0
59	101
9029	2761
2	32
49	745
2	0
18	0
61	0
2023	0
1601	20
615	2661
3978	0
6	1892
152	900
0	2629
203	0
208	0
0	15
267	311
0	0
11283	0
10874	342
1602	14
1775	0
1123	0
124	0
232	0
57	3
2005	0
1811	0
72	0
109	0
7	0
1069	1134
902	0
1611	0
1	60
549	0
96	78
0	107
0	565
153	385
226	0
45	145
1668	0
0	204
3	0
0	0
0	28
426	0
119	0
460	0
105	44
148	0
32	0
248	173
221	18
246	344
143	26
464	0
888	0
194	0
14	0
214	0
148	0
0	0
0	0
0	5
814	0
52	0
125	316
19134	64
0	1
932	207
9059	5
489	490
1546	4022
2913	0
3	20
0	17
156	608
32	24
22	28
1015	11
928	0
174	0
24	0
14	8
24	118
224	0
86	55
303	0
222	266
381	0
136	0
0	0
0	1078
63	2044
1092	0
14	6
7778	0
72	391
2090	0
267	0
5	0
176	0
451	123
291	696
251	0
464	0
2	304
106	0
4	0
23	0
67	0
348	0
1422	513
398	0
9	16
0	2
0	5
4	0
224	1084
1279	416
3803	0
54	31
128	0
141	0
52	910
110	0
5	22
1	68
120	80
6	46
0	27
199	77
2744	0
884	1081
118	0
5	0
5	0
39	0
179	0
6771	0
0	3
260	26
2084	0
168	0
25	0
1199	0
231	0
9	192
841	0
403	1
1	3873
13	52
402	0
66	30
23273	2
45	0
33	267
1695	187
183	182
53	259
134	0
33	0
671	0
101	239
22	584
45	81
1231	0
11	11
102	0
612	0
7	0
2734	0
98	38
29	65
193	113
2138	0
646	1
518	0
66	0
3220	0
0	50
60	0
88	0
311	1090
39	0
1224	0
119	0
4279	0
3	0
14	1495
1	0
2	0
0	11
1506	2
6193	6608
0	86
15170	699
5	19
176	43
0	353
1	96
6431	0
293	3
338	0
316	0
894	14689
0	17
10	16
348	0
32	78
347	21
31	8
13	0
754	12
1118	405
1448	0
0	0
24	13
238	249
398	0
0	0
426	0
754	49
607	0
582	0
760	0
337	7
2136	525
33	32
117	340
99	0
129	210
110	24
1	0
431	0
30	122
2	5035
0	20
2	0
242	0
8	9474
0	1
0	37
130	0
4263	0
207	0
80	234
241	559
0	2
187	3
151	1939
13	0
383	394
0	342
1	300
159	0
38	90
982	538
9	1749
136	0
2563	0
0	180
1253	0
13	353
551	33
0	26428
163	2888
34	135
49	0
9	21
939	0
316	112
0	44
109	1
404	1007
6	35
431	729
124	879
795	7
772	0
207	0
151	41
400	535
289	322
648	0
66	0
381	701
706	0
12	24
89	1348
290	8
876	0
434	0
575	0
433	0
77	0
52	0
148	0
86	212
1	6
783	0
864	88
3	0
40	38
372	1954
606	0
743	0
49	458
3	0
0	0
0	0
4	0
1	0
10	0
55	0
6	0
0	0
0	0
0	0
0	127
0	5
2	0
36	797
34	0
63	3
46	0
147	17631
158	589
1041	948
591	140
807	0
3	2
2112	27
352	47
4082	1
43	125
2	121
136	17645
446	17643
1887	0
836	0
262	2
599	0
310	13184
346	3746
343	13199
439	13103
694	16823
814	16658
45	18468
986	18569
1275	19276
1872	18832
1471	18767
234	18364
16	462
65	10194
211	11225
194	11860
42	10797
182	11214
110	11075
212	10587
122	9997
114	11126
129	11652
51	9307
438	10213
382	9620
883	11572
187	10243
1181	0
183	0
418	168
87	620
18	8851
0	172
99	942
433	0
24	159
4	0
1728	7
236	831
111	393
6507	4374
15	86
93	943
407	0
156	80
117	0
139	0
95	262
315	0
298	0
7	9
839	0
402	0
1	0
4861	0
100	30
490	476
3931	0
662	0
0	1
49	0
0	0
131	0
82	16
365	491
949	0
49	3
497	3395
1787	0
1156	0
1374	0
11138	2
0	0
39	409
269	0
1	0
755	0
42018	0
532	38
997	0
0	147
94	383
238	0
82	0
2	41
20	0
70	0
1107	0
0	2345
230	0
319	523
10	0
524	772
9	20
1417	2
0	246
1	2589
9	147
7	225
6	9
1	0
621	0
119	828
2322	0
350	0
21	185
1262	22
30	0
109	3004
182	35
53	2300
131	0
0	0
2867	0
5	0
106	2159
0	1
98	1583
227	78
246	0
34	56
419	0
937	0
10	0
766	0
400	1914
235	0
2	0
29	33
1488	0
25	0
17	3
104	0
774	19034
1	0
0	449
188	87
0	0
893	75
549	1
0	31
28	0
159	116
87	51
4714	0
49	88
103	55
1242	0
4754	0
1601	0
529	883
59	21
351	231
631	0
63	948
122	94
72	19
95	0
523	0
1960	0
4	0
0	0
1175	496
64	328
0	49
0	1
0	1
0	1
135	16
27	0
1079	0
59	0
13	6
3	0
116	0
3	0
66	0
88	1
0	10
104	312
0	0
1873	2882
190	820
238	191
0	2
300	650
6	0
52	0
114	1192
80	0
0	3
99	0
691	0
2	0
3704	0
4714	0
7839	0
1319	0
156	0
385	0
24	0
1	934
2	318
895	0
345	0
22	720
8	32
344	0
1788	0
273	0
87	0
12	0
3	650
520	400
1195	0
581	548
5683	3
127	22
655	0
263	0
0	14
0	3
1809	0
127	270
6	0
0	0
386	399
326	138
0	383
315	0
18	89
594	0
231	196
216	0
13	2
1	147
0	0
3237	19069
660	0
122	96
2492	2729
66	0
398	321
